seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
106,adaptive_D_nofpr_f005,-5.322343939906382e-06,0.0007193306090837,0.0041729996678721,479500,1918,1918,poisson_logl,24.64928112433531,1741.4,
106,adaptive_D_nofpr_f010,-1.0513300020886795e-05,0.0007449167446492,0.0072119453736617,479500,1918,1918,poisson_logl,43.95714819575594,1653.2,
106,adaptive_D_nofpr_f020,7.311920197733411e-06,0.0008168157293282,0.0053873391154268,479500,1918,1918,poisson_logl,1.1690862764612413,1754.8,
106,adaptive_D_nofpr_f030,3.641556183486827e-06,0.0006145352019957,0.0045610076119939,479500,1918,1918,poisson_logl,0.4284220745349419,1668.1,
106,adaptive_D_nofpr_f040,-2.7569952646688822e-06,0.0009053483484304,0.0050723444389279,479500,1918,1918,poisson_logl,9.043959283516084,1610.5,
106,adaptive_D_nofpr_f050,1.2904615895092952e-05,0.0008751967760686,0.001726160908996,479500,1918,1918,poisson_logl,22.94657617583436,1583.8,
106,adaptive_D_nofpr_f060,-7.828875146442815e-06,0.0008188357571294,0.0014531570956418,479500,1918,1918,poisson_logl,40.21229110144786,1647.9,
106,adaptive_D_nofpr_f070,3.081771318172444e-05,0.0010577552349604,0.0014994519729171,479500,1918,1918,poisson_logl,1.4830721465038097,1608.6,
106,fixed_no_fpr,7.75522522389327e-06,0.0011282623905801,0.0025978007285317,479500,1918,1918,poisson_logl,7.845934624971972,1248.5,
106,lm,4.977484467205695e-06,0.0011304348833954,0.0025931252008317,479500,1918,1918,chi2_ladder_then_mle,LM,30.8,
106,lm_mle,1.2053705530340464e-05,0.0011279527472035,0.0025792267522197,479500,1918,1918,pure_mle,LM_MLE,58.0,
