phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,26362.340997411004,568445.5852990703,26362.340997411004,568445.5852990703,334,167,334,167,334,167,334,167,250500.0,250500.0,1500.0,True,True,334,167,334,167,334,167,0.1,,,,,False,,,True
trial,1,1,1,19922.139307044286,311419.6629393576,19922.139307044286,311419.6629393576,334,167,0,0,334,167,668,334,250500.0,501000.0,1500.0,True,True,334,167,334,167,334,167,0.1,46789.822752726024,15.889755952115602,15.889755952115602,634.1539249884414,False,-405.3052614385341,0.1,True
trial,2,2,1,78223.928429186,376146.6650228939,62931.96157363456,311419.6629393576,716,358,382,191,716,358,1384,692,537000.0,1038000.0,1500.0,True,True,682,341,382,191,716,358,0.2,372781.38310246443,-0.3480380092143957,-0.3480380092143957,-1.4731562761262396,False,-43937.63454189682,0.2,False
trial,3,3,3,30998.620204911782,175095.42450322903,30998.620204911782,175095.42450322903,716,358,0,0,716,358,2100,1050,537000.0,1575000.0,1500.0,True,True,682,341,382,191,716,358,0.1,372781.38310246443,0.7780036751531081,0.7780036751531081,3.321317280616246,False,-41045.2320324045,0.1,True
trial,4,4,3,65238.249468199785,259411.09401760163,41697.17831797404,175095.42450322903,834,417,118,59,834,417,2934,1467,625500.0,2200500.0,1500.0,True,True,478,239,118,59,834,417,0.2,752247.4612103025,-0.9395989325522461,-0.9395989325522461,-3.365306215999128,False,-25054.382603735827,0.2,False
trial,5,5,3,44970.91721544658,185424.25809826294,41697.17831797404,175095.42450322903,834,417,0,0,834,417,3768,1884,625500.0,2826000.0,1500.0,True,True,478,239,118,59,834,417,0.1,752247.4612103025,-0.1342113420567876,-0.1342113420567876,-0.4234444658188759,False,-24392.4160752923,0.1,False
trial,6,6,6,24622.019631998628,109390.13963921819,24622.019631998628,109390.13963921819,834,417,0,0,834,417,4602,2301,625500.0,3451500.0,1500.0,True,True,478,239,118,59,834,417,0.05,752247.4612103025,0.839981657206347,0.839981657206347,3.2322530690515903,False,-20328.013760163318,0.05,True
trial,7,7,6,75924.06200103469,258344.3509525226,35152.613598924974,109390.13963921819,1054,527,220,110,1054,527,5656,2828,790500.0,4242000.0,1500.0,True,True,682,341,220,110,1054,527,0.1,270365.95328082127,-1.878515298914729,-1.878515298914729,-6.8629586574937775,False,-21704.08110365911,0.1,False
trial,8,8,6,35777.689204408074,128102.68243821862,35152.613598924974,109390.13963921819,1054,527,0,0,1054,527,6710,3355,790500.0,5032500.0,1500.0,True,True,682,341,220,110,1054,527,0.05,270365.95328082127,-0.03127981470399578,-0.03127981470399578,-0.9364065182818101,False,-19983.353846506347,0.05,False
trial,9,9,9,23708.857260379365,84015.73154768857,23708.857260379365,84015.73154768857,1054,527,0,0,1054,527,7764,3882,790500.0,5823000.0,1500.0,True,True,682,341,220,110,1054,527,0.025,270365.95328082127,0.7079950736044165,0.7079950736044165,1.5698478185803622,False,-16163.610122716285,0.025,True
