reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0010657117094189125,0.0007535641131281396
truth,povm,Mdefault,,0.0012460688096834014
truth,povm_effect,Mdefault:0,0.0017644377614519002,
truth,povm_effect,Mdefault:1,0.0017640995312031475,
ideal,prep,rho0,0.007056522680407028,0.0049896838696996525
ideal,povm,Mdefault,,0.004749003958431626
ideal,povm_effect,Mdefault:0,0.006724985819952712,
ideal,povm_effect,Mdefault:1,0.0067345648887218845,
