phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,16518.258989235095,264652.66898493725,16518.258989235095,264652.66898493725,336,168,336,168,336,168,336,168,1342600.0,1342600.0,700.0,True,True,336,168,336,168,336,168,0.1,,,,,False,,,True
trial,1,1,1,11066.432142741925,141359.2656525208,11066.432142741925,141359.2656525208,336,168,0,0,336,168,672,336,1342600.0,1342600.0,700.0,True,True,336,168,336,168,336,168,0.1,21227.18717718377,24.7668123673126,24.7668123673126,560.1030026156349,False,-220.12630312040181,0.1,True
trial,2,2,1,36633.23588420771,173631.9059951661,28553.691281433275,141359.2656525208,706,353,370,185,706,353,1378,689,1342600.0,1342600.0,700.0,True,True,682,341,370,185,706,353,0.2,75197.43830056433,-0.402872557483597,-0.402872557483597,-1.6092195526868132,False,-20054.839806514723,0.2,False
trial,3,3,3,18261.96129644201,103769.32488455994,18261.96129644201,103769.32488455994,706,353,0,0,706,353,2084,1042,1342600.0,1342600.0,700.0,True,True,682,341,370,185,706,353,0.1,75197.43830056433,0.5494281861611845,0.5494281861611845,2.0067542584352607,False,-18731.71097554869,0.1,True
trial,4,4,3,32191.361368902675,132924.41479610137,24179.554425300586,103769.32488455994,856,428,150,75,856,428,2940,1470,1342600.0,1342600.0,700.0,True,True,476,238,150,75,856,428,0.2,356288.52391407214,-0.5081661207585872,-0.5081661207585872,-1.8492244065550034,False,-15766.117842807214,0.2,False
trial,5,5,5,18410.57538299735,82310.81504297908,18410.57538299735,82310.81504297908,856,428,0,0,856,428,3796,1898,1342600.0,1342600.0,700.0,True,True,476,238,150,75,856,428,0.1,356288.52391407214,0.38374075737070856,0.38374075737070856,1.4273764488087755,False,-15033.532225846358,0.1,True
trial,6,6,5,50820.33630991685,171795.36162562924,25030.227901800703,84470.64627192362,1030,515,174,87,1030,515,4826,2413,1352600.0,1352600.0,705.2137643378519,True,True,684,342,174,87,1030,515,0.2,153236.9977936634,-1.6778770969565486,-1.6778770969565486,-5.681253353868131,False,-15370.677897025984,0.2,False
trial,7,7,5,36739.62610476668,129410.16085057147,25030.227901800703,84470.64627192362,1030,515,0,0,1030,515,5856,2928,1352600.0,1352600.0,705.2137643378519,True,True,684,342,174,87,1030,515,0.1,153236.9977936634,-0.794558283507934,-0.794558283507934,-3.049436268743996,False,-14736.9909118178,0.1,False
trial,8,8,8,23134.243681163476,80640.92394980315,23134.243681163476,80640.92394980315,1030,515,0,0,1030,515,6886,3443,1352600.0,1352600.0,705.2137643378519,True,True,684,342,174,87,1030,515,0.05,153236.9977936634,0.1611094520524284,0.1611094520524284,0.32542700414585235,False,-11768.299106499559,0.05,True
trial,9,9,8,37929.08182161603,118908.92271260916,26183.417581238646,80640.92394980315,1134,567,104,52,1134,567,8020,4010,1352600.0,1352600.0,705.2137643378519,True,True,684,342,104,52,1134,567,0.1,137329.9824514022,-0.6660764553175933,-0.6660764553175933,-2.1701125152551524,False,-17634.10813669568,0.1,False
