sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,99742.62852007273,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,19221.036347741356,0.008710134650108808,0.005806756433405872,0.009515585341261476,0.03981633335337557
2,2,2,1,19221.036347741356,0.008710134650108808,0.005806756433405872,0.009515585341261476,0.03981633335337557
3,3,3,1,19221.036347741356,0.008710134650108808,0.005806756433405872,0.009515585341261476,0.03981633335337557
4,4,4,4,8313.750473936376,0.004566775032548903,0.0030445166883659356,0.022126733476866983,0.032034612027008906
5,5,5,4,8313.750473936376,0.004566775032548903,0.0030445166883659356,0.022126733476866983,0.032034612027008906
6,6,6,4,8695.120941565652,0.004566775032548903,0.0030445166883659356,0.022126733476866983,0.032034612027008906
7,7,7,7,3811.44257023316,0.002310963404818067,0.0015406422698787114,0.006825585442191657,0.01052119697917287
8,8,8,7,3811.44257023316,0.002310963404818067,0.0015406422698787114,0.006825585442191657,0.01052119697917287
9,9,9,9,2118.745011891332,0.0005750789632920916,0.0003833859755280611,0.0031164305522697225,0.005622516021964972
10,10,10,10,1438.8809078753638,0.000909294662258836,0.0006061964415058908,0.0009874558986415313,0.003335436149891092
11,11,11,11,1751.5593080922522,0.000770443721235331,0.0005136291474902206,0.0010188995910322734,0.0030091977565456225
12,12,12,12,1060.0589184149833,0.0002352733635498372,0.0001568489090332248,0.0009321081174303754,0.0019804382989932977
13,13,13,13,967.8241934118424,0.00014601389792356922,9.734259861571283e-05,0.0009557990475205771,0.0017968411891557247
14,14,14,13,967.8241934118424,0.00014601389792356922,9.734259861571283e-05,0.0009557990475205771,0.0017968411891557247
15,15,15,15,947.5728166020376,0.00011546676140122836,7.697784093415223e-05,0.0008464492573784565,0.0017171445760194894
16,16,16,15,964.8537351429476,0.00011546676140122836,7.697784093415223e-05,0.0008464492573784565,0.0017171445760194894
17,17,17,17,950.6539363784448,0.00010538922426320263,7.025948284213508e-05,0.0008441241841961842,0.001673685856423167
18,18,18,17,950.6539363784448,0.00010538922426320263,7.025948284213508e-05,0.0008441241841961842,0.001673685856423167
19,19,19,17,950.6539363784448,0.00010538922426320263,7.025948284213508e-05,0.0008441241841961842,0.001673685856423167
20,20,20,20,940.6052391332146,9.079313724744131e-05,6.052875816496087e-05,0.0009140087234435082,0.0016663480398451092
21,21,21,20,944.781411825709,9.079313724744131e-05,6.052875816496087e-05,0.0009140087234435082,0.0016663480398451092
22,22,22,20,944.781411825709,9.079313724744131e-05,6.052875816496087e-05,0.0009140087234435082,0.0016663480398451092
