sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,16981.33836118823,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,3893.9032107746916,0.00845680726039516,0.005637871506930107,0.0077350115735962425,0.03919457687687298
2,2,2,1,3893.9032107746916,0.00845680726039516,0.005637871506930107,0.0077350115735962425,0.03919457687687298
3,3,3,1,3893.9032107746916,0.00845680726039516,0.005637871506930107,0.0077350115735962425,0.03919457687687298
4,4,4,4,2043.412087070677,0.0044972390373966,0.0029981593582644,0.027653890970591562,0.026756560199702635
5,5,5,4,2043.412087070677,0.0044972390373966,0.0029981593582644,0.027653890970591562,0.026756560199702635
6,6,6,4,2531.9096602362706,0.0044972390373966,0.0029981593582644,0.027653890970591562,0.026756560199702635
7,7,7,7,1641.4793880244247,0.001919369906764834,0.0012795799378432224,0.010484065768894824,0.011944911021897542
8,8,8,7,1641.4793880244247,0.001919369906764834,0.0012795799378432224,0.010484065768894824,0.011944911021897542
9,9,9,9,1145.3891390951696,0.0008578349775302252,0.0005718899850201501,0.0026178797445597945,0.006805986399866331
10,10,10,9,1145.3891390951696,0.0008578349775302252,0.0005718899850201501,0.0026178797445597945,0.006805986399866331
11,11,11,9,1286.1887690306687,0.0008578349775302252,0.0005718899850201501,0.0026178797445597945,0.006805986399866331
12,12,12,12,1066.6564597174029,0.00036251363469869125,0.00024167575646579417,0.0023969578239335077,0.00362916437070167
13,13,13,12,1066.6564597174029,0.00036251363469869125,0.00024167575646579417,0.0023969578239335077,0.00362916437070167
14,14,14,14,1033.4766079748617,0.00045829114033446583,0.0003055274268896439,0.002421880490213357,0.0036529829842633487
15,15,15,14,1033.4766079748617,0.00045829114033446583,0.0003055274268896439,0.002421880490213357,0.0036529829842633487
16,16,16,14,1047.694199071404,0.00045829114033446583,0.0003055274268896439,0.002421880490213357,0.0036529829842633487
17,17,17,17,977.3683101992019,0.0003550352046920724,0.0002366901364613816,0.003625307006358351,0.003191702032745651
18,18,18,17,977.3683101992019,0.0003550352046920724,0.0002366901364613816,0.003625307006358351,0.003191702032745651
19,19,19,17,977.3683101992019,0.0003550352046920724,0.0002366901364613816,0.003625307006358351,0.003191702032745651
20,20,20,20,968.9647061259645,0.00027951174089535513,0.00018634116059690342,0.0034359976926195677,0.0030048792961179056
21,21,21,20,978.4218384798932,0.00027951174089535513,0.00018634116059690342,0.0034359976926195677,0.0030048792961179056
22,22,22,22,976.4655914921683,0.00021745786140378587,0.00014497190760252393,0.003947367571388148,0.002864295921480721
23,23,23,22,976.4655914921683,0.00021745786140378587,0.00014497190760252393,0.003947367571388148,0.002864295921480721
24,24,24,22,976.4655914921683,0.00021745786140378587,0.00014497190760252393,0.003947367571388148,0.002864295921480721
25,25,25,25,974.02341674684,0.00018947181786224676,0.00012631454524149782,0.00369156249494669,0.002722821373268418
26,26,26,25,973.641690338792,0.00018947181786224676,0.00012631454524149782,0.00369156249494669,0.002722821373268418
27,27,27,27,971.1909870034888,0.0001698744902229321,0.0001132496601486214,0.0044856098261519045,0.0024863737928478794
28,28,28,27,971.1909870034888,0.0001698744902229321,0.0001132496601486214,0.0044856098261519045,0.0024863737928478794
29,29,29,27,971.1909870034888,0.0001698744902229321,0.0001132496601486214,0.0044856098261519045,0.0024863737928478794
30,30,30,30,970.644320708963,0.00016230232589453664,0.00010820155059635775,0.004541102664978896,0.0024532190010006557
31,31,31,30,971.7183413690336,0.00016230232589453664,0.00010820155059635775,0.004541102664978896,0.0024532190010006557
32,32,32,32,970.7704735143982,0.0001537151720540364,0.00010247678136935759,0.00426575120373453,0.002350896072766998
33,33,33,32,970.7704735143982,0.0001537151720540364,0.00010247678136935759,0.00426575120373453,0.002350896072766998
34,34,34,34,970.2006014456867,0.000151601989084732,0.00010106799272315467,0.004243054922440165,0.002331706999054846
35,35,35,34,970.2006014456867,0.000151601989084732,0.00010106799272315467,0.004243054922440165,0.002331706999054846
36,36,36,36,966.7587540629959,0.00015502542145251486,0.00010335028096834324,0.0035470462766883626,0.002434558487259278
37,37,37,36,966.7587540629959,0.00015502542145251486,0.00010335028096834324,0.0035470462766883626,0.002434558487259278
38,38,38,38,966.4090151618739,0.00014875784771445355,9.917189847630235e-05,0.0035245391736896544,0.002388928374958853
39,39,39,38,966.4090151618739,0.00014875784771445355,9.917189847630235e-05,0.0035245391736896544,0.002388928374958853
40,40,40,40,966.3107899251854,0.00013914779275239764,9.276519516826509e-05,0.0035036451075540205,0.0023311989868309785
41,41,41,40,974.6760222475511,0.00013914779275239764,9.276519516826509e-05,0.0035036451075540205,0.0023311989868309785
42,42,42,42,972.8461921585862,0.00012947558969261808,8.631705979507873e-05,0.0035047654025387345,0.002034100181152788
43,43,43,42,972.8461921585862,0.00012947558969261808,8.631705979507873e-05,0.0035047654025387345,0.002034100181152788
44,44,44,44,972.649397688341,0.00012524651821330113,8.349767880886741e-05,0.0034682016966482185,0.0019939790364548963
45,45,45,44,972.649397688341,0.00012524651821330113,8.349767880886741e-05,0.0034682016966482185,0.0019939790364548963
46,46,46,46,975.8050182300149,0.00011052319602408711,7.368213068272475e-05,0.00322476024299792,0.0019821720747455022
47,47,47,46,975.8050182300149,0.00011052319602408711,7.368213068272475e-05,0.00322476024299792,0.0019821720747455022
48,48,48,48,975.5964416157078,0.00010174209998137229,6.782806665424819e-05,0.0032471630390513546,0.001944867368478643
49,49,49,48,975.5964416157078,0.00010174209998137229,6.782806665424819e-05,0.0032471630390513546,0.001944867368478643
50,50,50,50,975.4221935945525,9.273320609196056e-05,6.182213739464038e-05,0.003235391556450761,0.0019098684591627
51,51,51,50,975.6677420750884,9.273320609196056e-05,6.182213739464038e-05,0.003235391556450761,0.0019098684591627
52,52,52,52,974.7687937539404,8.967072976770463e-05,5.978048651180309e-05,0.003766604837813168,0.0018553471275552236
