reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],3.420769667528134e-08,2.2805131116854227e-08,6.357270123035218e-05
truth,Gxpi2:0,2.4649007790089605e-05,1.6432671860059738e-05,0.0009039056379906923
truth,Gypi2:0,1.2317596500555084e-05,8.211731000370056e-06,0.0008025213518943937
truth,Gzpi2:0,2.787626092293216e-05,1.858417394862144e-05,0.0010001432449857402
ideal,[],3.4207696897325945e-08,2.2805131264883965e-08,6.360688478016415e-05
ideal,Gxpi2:0,0.0045853118068697185,0.0030568745379131457,0.01522894896806711
ideal,Gypi2:0,0.006499505121450255,0.00433300341430017,0.01941138058297099
ideal,Gzpi2:0,0.004481157645400469,0.002987438430266979,0.025711045382967593
