iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,598416,2992000,2393584,False,598416
1,1,41.8115221987503,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,598416,2992000,2393584,False,598416
2,2,-1.5255196685772443,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,598416,2992000,2393584,False,598416
3,3,-0.7256378205769441,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,598416,2992000,2393584,False,598416
4,4,0.7793363139476362,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,598416,2992000,2393584,False,598416
5,5,-3.9063598599936933,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,608416,2992000,2383584,False,608416
6,6,-0.7282432219384792,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,608416,2992000,2383584,False,608416
7,7,0.6426407552181433,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,608416,2992000,2383584,False,608416
8,8,-1.472813631312503,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,608416,2992000,2383584,False,608416
9,9,0.6809300584154323,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,608416,2992000,2383584,False,608416
10,10,-0.4550114026873017,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,618416,2992000,2373584,False,618416
11,11,0.05854316022037756,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,618416,2992000,2373584,False,618416
12,12,-0.7324758379029552,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,618416,2992000,2373584,False,618416
13,13,0.5257454864064945,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,618416,2992000,2373584,False,618416
14,14,-1.4432646633878385,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,618416,2992000,2373584,False,618416
15,15,0.29961567745,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,628416,2992000,2363584,False,628416
16,16,-6.095645411791369,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,628416,2992000,2363584,False,628416
17,17,0.32442744201756746,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,628416,2992000,2363584,False,628416
18,18,-12.904346445508828,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,628416,2992000,2363584,False,628416
19,19,-2.170756045661328,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,628416,2992000,2363584,False,628416
20,20,0.5902696229238487,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,638416,2992000,2353584,False,638416
21,21,-0.7979845881889055,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,638416,2992000,2353584,False,638416
22,22,0.7717791090612247,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,638416,2992000,2353584,False,638416
