iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,673218,963000,289782,False,673218
1,1,43.89085055936968,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,673218,963000,289782,False,673218
2,2,-1.3849266132344098,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,673218,963000,289782,False,673218
3,3,-0.9445724353909004,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,673218,963000,289782,False,673218
4,4,0.7753349226075034,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,673218,963000,289782,False,673218
5,5,-4.491468524354755,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,683218,963000,279782,False,683218
6,6,-0.4208753194857801,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,683218,963000,279782,False,683218
7,7,0.6819625903517291,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,683218,963000,279782,False,683218
8,8,-0.9661599589926311,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,683218,963000,279782,False,683218
9,9,0.6894391619449041,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,683218,963000,279782,False,683218
10,10,0.27726974040416535,0.1,lazy_delta_inverse_square,10000,10000,10000,1918,1918,693218,963000,269782,False,693218
11,11,0.6884032297585643,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,693218,963000,269782,False,693218
12,12,-0.217086242721221,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,693218,963000,269782,False,693218
13,13,0.3522024604212785,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,693218,963000,269782,False,693218
14,14,-0.8137563562740905,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,693218,963000,269782,False,693218
15,15,0.3145573747971622,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,703218,963000,259782,False,703218
