reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0033861601631281213,0.0023943603847917465
truth,povm,Mdefault,,0.0009034010026019771
truth,povm_effect,Mdefault:0,0.0012986410400511483,
truth,povm_effect,Mdefault:1,0.0012941008048140482,
