seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
104,fixed_fpr,2.391757587100196e-05,0.0007634453614145,0.0009043864670115,1296000,864,1918,poisson_logl,3.996546446078998,4120.0,
104,fixed_no_fpr,6.145154602360536e-05,0.0009960504688623,0.0011087797123026,1294650,1918,1918,poisson_logl,0.7982787655120201,3435.0,
104,lm,2.7774774939981484e-05,0.0008356304798786,0.0018554879038427,1296568,1918,1918,chi2_ladder_then_mle,LM,76.2,
104,lm_mle,2.449126280093528e-05,0.0008046459185424,0.0018368298685941,1296568,1918,1918,pure_mle,LM_MLE,89.2,
104,adaptive_D_nofpr_f005,9.509535899343556e-06,0.0005114451765043,0.0026583842962412,1296000,1918,1918,poisson_logl,1.8460980644033431,4726.3,
104,adaptive_D_nofpr_f010,8.655723673839377e-06,0.000381348444213,0.0033338707671685,1296000,1918,1918,poisson_logl,1.9811972318595288,1951.4,
104,adaptive_D_nofpr_f020,8.865822159170866e-06,0.0006684331199116,0.0037576865067235,1296000,1918,1918,poisson_logl,2.544967595114493,2244.0,
104,adaptive_D_nofpr_f030,1.1468408819825804e-05,0.000489871553902,0.00162586617389,1296000,1918,1918,poisson_logl,8.867787029030248,3431.4,
104,adaptive_D_nofpr_f040,3.104608295215194e-05,0.0007158331222958,0.0023203742699319,1296000,1918,1918,poisson_logl,2.6051747361616644,2047.0,
104,adaptive_D_nofpr_f050,2.792195845927048e-05,0.0006907975443264,0.0026459343390983,1296000,1918,1918,poisson_logl,1.6834252882491036,3110.1,
104,adaptive_D_nofpr_f060,5.704303804088262e-06,0.0007454221687381,0.0011731218823003,1296000,1918,1918,poisson_logl,0.5992061094597977,1174.4,
104,adaptive_D_nofpr_f070,2.105527435219967e-05,0.0008633444646473,0.0026127140301041,1296000,1918,1918,poisson_logl,1.4213247696013922,1990.7,
