sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,718393.8438937936,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.004937894532976495,-0.003850330725303469,0.008134373632380773,0.004513942584111835,0.015113464757287046
1,1,1,1,325678.8073546563,0.03961001425577937,0.02640667617051958,0.0476615979347298,0.03090272908538165,0.05826075486367771,0.06942743908262392,0.0690174292321944,0.12534915056129828
2,2,2,1,325678.8073546563,0.03961001425577937,0.02640667617051958,0.0476615979347298,0.03090272908538165,0.05826075486367771,0.06942743908262392,0.0690174292321944,0.12534915056129828
3,3,3,3,176861.28827242326,0.010407802402102512,0.006938534934735009,0.09568847853592825,0.07103320668575767,0.007231953802353475,0.033348584612796106,0.01622667486623435,0.06309186405303982
4,4,4,3,176861.28827242326,0.010407802402102512,0.006938534934735009,0.09568847853592825,0.07103320668575767,0.007231953802353475,0.033348584612796106,0.01622667486623435,0.06309186405303982
5,5,5,3,176861.28827242326,0.010407802402102512,0.006938534934735009,0.09568847853592825,0.07103320668575767,0.007231953802353475,0.033348584612796106,0.01622667486623435,0.06309186405303982
6,6,6,6,126679.27449291978,0.01089393084019108,0.007262620560127386,0.03663639381787117,0.02584837892372091,0.01596123839920214,0.02496858203734161,0.0199109151893207,0.04662268043784648
7,7,7,6,126679.27449291978,0.01089393084019108,0.007262620560127386,0.03663639381787117,0.02584837892372091,0.01596123839920214,0.02496858203734161,0.0199109151893207,0.04662268043784648
8,8,8,8,63012.96766380315,0.0027615344317213075,0.0018410229544808718,0.018203643931374847,0.016384148272719404,0.0031756189090860684,0.015048317617167399,0.005370670956915631,0.032706355328641426
9,9,9,8,63012.96766380315,0.0027615344317213075,0.0018410229544808718,0.018203643931374847,0.016384148272719404,0.0031756189090860684,0.015048317617167399,0.005370670956915631,0.032706355328641426
10,10,10,10,62626.3851627544,0.006082432071009419,0.004054954714006279,0.011033353979549113,0.009276931232592534,0.008506475529077434,0.01437965035558941,0.011395401252469878,0.02614687174743277
11,11,11,11,20021.12595838562,0.002466198311214751,0.0016441322074765008,0.005293618251923575,0.003998639654401104,0.003072196867038808,0.007283045693451196,0.0052328073446471016,0.012574791824859974
12,12,12,11,20021.12595838562,0.002466198311214751,0.0016441322074765008,0.005293618251923575,0.003998639654401104,0.003072196867038808,0.007283045693451196,0.0052328073446471016,0.012574791824859974
13,13,13,11,20021.12595838562,0.002466198311214751,0.0016441322074765008,0.005293618251923575,0.003998639654401104,0.003072196867038808,0.007283045693451196,0.0052328073446471016,0.012574791824859974
14,14,14,14,9439.343661343919,0.0016280080225758442,0.0010853386817172295,0.0006540160155643825,0.0005491820739129175,0.0020045125174136605,0.003678748826745317,0.0034098985553133523,0.007099542087810353
15,15,15,14,9439.343661343919,0.0016280080225758442,0.0010853386817172295,0.0006540160155643825,0.0005491820739129175,0.0020045125174136605,0.003678748826745317,0.0034098985553133523,0.007099542087810353
16,16,16,16,5839.307560143138,0.0010261682538244554,0.0006841121692163036,0.0012989105163503595,0.0009489217441504588,0.0015158875031455535,0.002546113581729632,0.002302208976490014,0.005093832634058645
17,17,17,16,5839.307560143138,0.0010261682538244554,0.0006841121692163036,0.0012989105163503595,0.0009489217441504588,0.0015158875031455535,0.002546113581729632,0.002302208976490014,0.005093832634058645
18,18,18,18,3897.3937989083815,0.000511191033497671,0.0003407940223317807,0.0009076265049339664,0.0005534647794968315,0.001116791269763183,0.0019199484501390154,0.0017545449800702925,0.0037930935379517842
19,19,19,18,3897.3937989083815,0.000511191033497671,0.0003407940223317807,0.0009076265049339664,0.0005534647794968315,0.001116791269763183,0.0019199484501390154,0.0017545449800702925,0.0037930935379517842
20,20,20,20,2374.4547576626046,0.00027850580991398144,0.00018567053994265428,0.0012460847429783856,0.0007182911229115064,0.0007542518059110159,0.00117702597744869,0.001126445822684223,0.0024559167297143764
21,21,21,21,2024.6834273136028,0.00014147067316458428,9.431378210972287e-05,0.0008656130961834351,0.0006060341881106352,0.000664909028457561,0.0008869223244423998,0.0009904131908414701,0.0021056153791355523
22,22,22,22,1203.5609497728717,3.6240983404517424e-05,2.4160655603011613e-05,0.0009393164703322326,0.0005062889791447403,0.00023921494783771258,0.0003710032431063423,0.0003548487774895012,0.0008653962846403217
23,23,23,23,1026.1588397835262,4.187892620413636e-05,2.7919284136090905e-05,0.0006305831515498278,0.0003366202731620129,0.00011796173069374138,0.00024304260810860165,0.000160020299445153,0.0006157120006418435
24,24,24,24,1001.0713237686228,2.2646402567660928e-05,1.5097601711773951e-05,0.0009074987856364055,0.0006373900448096177,3.43454007629973e-05,0.00017209110666061985,9.137299473170601e-05,0.0005697157608484791
25,25,25,25,994.736289214589,3.272350032978988e-05,2.1815666886526586e-05,0.0005968220115848663,0.0003333485519905271,4.667686823608269e-05,0.00019680629843716815,0.00010308253520832644,0.0005695879753447146
26,26,26,26,983.8213483346078,2.0143569522262927e-05,1.3429046348175284e-05,0.0005761784371747246,0.0003179290012810897,3.1167318914705755e-05,0.0001854764822395388,8.525083803758576e-05,0.0005523046238482983
27,27,27,26,983.8213483346078,2.0143569522262927e-05,1.3429046348175284e-05,0.0005761784371747246,0.0003179290012810897,3.1167318914705755e-05,0.0001854764822395388,8.525083803758576e-05,0.0005523046238482983
28,28,28,28,977.1407797105321,1.4955141014100226e-05,9.97009400940015e-06,0.0006020606703048063,0.00034053819836570346,1.786921374138245e-05,0.00018582854715832597,8.38732220437427e-05,0.0005458297494873333
29,29,29,28,977.1407797105321,1.4955141014100226e-05,9.97009400940015e-06,0.0006020606703048063,0.00034053819836570346,1.786921374138245e-05,0.00018582854715832597,8.38732220437427e-05,0.0005458297494873333
30,30,30,28,977.1407797105321,1.4955141014100226e-05,9.97009400940015e-06,0.0006020606703048063,0.00034053819836570346,1.786921374138245e-05,0.00018582854715832597,8.38732220437427e-05,0.0005458297494873333
31,31,31,31,975.2435745647655,1.2062728899642217e-05,8.041819266428144e-06,0.0006023686761237596,0.00034536337337254074,1.430670560358116e-05,0.00018546729446165214,7.833528176145327e-05,0.000546214689254012
32,32,32,31,975.2435745647655,1.2062728899642217e-05,8.041819266428144e-06,0.0006023686761237596,0.00034536337337254074,1.430670560358116e-05,0.00018546729446165214,7.833528176145327e-05,0.000546214689254012
33,33,33,33,975.1513475864892,1.167388519318635e-05,7.7825901287909e-06,0.0006173718573204103,0.0003567587147964723,1.4151074654369933e-05,0.00018469950787168657,7.663340709188754e-05,0.0005460250102774882
34,34,34,33,975.1513475864892,1.167388519318635e-05,7.7825901287909e-06,0.0006173718573204103,0.0003567587147964723,1.4151074654369933e-05,0.00018469950787168657,7.663340709188754e-05,0.0005460250102774882
35,35,35,33,975.1513475864892,1.167388519318635e-05,7.7825901287909e-06,0.0006173718573204103,0.0003567587147964723,1.4151074654369933e-05,0.00018469950787168657,7.663340709188754e-05,0.0005460250102774882
36,36,36,36,974.9204800972032,1.0710350600795504e-05,7.14023373386367e-06,0.0006175819352797011,0.0003579547501670312,1.3109250101138448e-05,0.00018551321786686541,7.564204232477639e-05,0.000546011028489489
37,37,37,36,974.9204800972032,1.0710350600795504e-05,7.14023373386367e-06,0.0006175819352797011,0.0003579547501670312,1.3109250101138448e-05,0.00018551321786686541,7.564204232477639e-05,0.000546011028489489
38,38,38,38,974.8844929702932,1.0558289412654354e-05,7.038859608436235e-06,0.0006197297294894582,0.0003602659849826299,1.3151862167076755e-05,0.00018554148077654887,7.578924326973047e-05,0.0005448743317020137
39,39,39,38,974.8844929702932,1.0558289412654354e-05,7.038859608436235e-06,0.0006197297294894582,0.0003602659849826299,1.3151862167076755e-05,0.00018554148077654887,7.578924326973047e-05,0.0005448743317020137
40,40,40,40,974.8467344919973,1.0792805125503513e-05,7.195203417002342e-06,0.0006211969361810844,0.0003623123764390073,1.3843319899752016e-05,0.000185051847702619,7.520705948950435e-05,0.0005453610893839684
41,41,41,40,974.8467344919973,1.0792805125503513e-05,7.195203417002342e-06,0.0006211969361810844,0.0003623123764390073,1.3843319899752016e-05,0.000185051847702619,7.520705948950435e-05,0.0005453610893839684
42,42,42,42,974.8446818280152,1.0991139207355838e-05,7.327426138237225e-06,0.0006246993468737531,0.0003649304173976165,1.415710221873423e-05,0.00018516142701434905,7.617168065871677e-05,0.0005447459069884554
43,43,43,43,974.7781874283313,1.040473858435198e-05,6.936492389567987e-06,0.0006262215362801025,0.0003667219395082596,1.3673778301616368e-05,0.0001851234718773241,7.505803904048203e-05,0.000544633813006662
44,44,44,43,974.7781874283313,1.040473858435198e-05,6.936492389567987e-06,0.0006262215362801025,0.0003667219395082596,1.3673778301616368e-05,0.0001851234718773241,7.505803904048203e-05,0.000544633813006662
45,45,45,45,974.7675922225133,1.0330943377045987e-05,6.887295584697324e-06,0.0006271229398382543,0.00036762040934874455,1.3693480671810032e-05,0.00018501425109130614,7.491057639898852e-05,0.0005446245218913056
46,46,46,45,974.7675922225133,1.0330943377045987e-05,6.887295584697324e-06,0.0006271229398382543,0.00036762040934874455,1.3693480671810032e-05,0.00018501425109130614,7.491057639898852e-05,0.0005446245218913056
47,47,47,47,974.7659661566732,1.0386090211228494e-05,6.924060140818995e-06,0.0006295140349837977,0.00036922682013050567,1.3871035628110207e-05,0.00018496666724633493,7.476268799817137e-05,0.0005446609406316357
48,48,48,47,974.7659661566732,1.0386090211228494e-05,6.924060140818995e-06,0.0006295140349837977,0.00036922682013050567,1.3871035628110207e-05,0.00018496666724633493,7.476268799817137e-05,0.0005446609406316357
49,49,49,49,974.7559257206267,1.0461799212130307e-05,6.974532808086871e-06,0.0006288108500034353,0.0003693273614502984,1.4064854776965618e-05,0.00018488626643580337,7.506499205194028e-05,0.0005444894319668063
50,50,50,49,974.7559257206267,1.0461799212130307e-05,6.974532808086871e-06,0.0006288108500034353,0.0003693273614502984,1.4064854776965618e-05,0.00018488626643580337,7.506499205194028e-05,0.0005444894319668063
51,51,51,51,974.7532377788007,1.0438898980724698e-05,6.959265987149799e-06,0.000629698116441472,0.00037012410170530764,1.4230238521685534e-05,0.00018483089027202947,7.484572027443431e-05,0.0005446336658087293
52,52,52,51,974.7532377788007,1.0438898980724698e-05,6.959265987149799e-06,0.000629698116441472,0.00037012410170530764,1.4230238521685534e-05,0.00018483089027202947,7.484572027443431e-05,0.0005446336658087293
53,53,53,53,974.744043998952,1.0500655099943135e-05,7.000436733295423e-06,0.0006308059851526889,0.0003712496942709935,1.4368050276047928e-05,0.0001847539392127706,7.504448507041073e-05,0.0005443411531526599
54,54,54,53,974.744043998952,1.0500655099943135e-05,7.000436733295423e-06,0.0006308059851526889,0.0003712496942709935,1.4368050276047928e-05,0.0001847539392127706,7.504448507041073e-05,0.0005443411531526599
55,55,55,55,974.7423923055276,1.0483041441966545e-05,6.988694294644365e-06,0.000631155841373657,0.0003717378320892949,1.4537281840351635e-05,0.0001846898863483622,7.484754995238513e-05,0.0005445391215364027
56,56,56,55,974.7423923055276,1.0483041441966545e-05,6.988694294644365e-06,0.000631155841373657,0.0003717378320892949,1.4537281840351635e-05,0.0001846898863483622,7.484754995238513e-05,0.0005445391215364027
57,57,57,57,974.7347342940957,1.0546878058070863e-05,7.031252038713908e-06,0.0006325413386473375,0.00037304929201612837,1.472034786350468e-05,0.00018459691148185907,7.510258756876498e-05,0.0005442547094817083
58,58,58,57,974.7347342940957,1.0546878058070863e-05,7.031252038713908e-06,0.0006325413386473375,0.00037304929201612837,1.472034786350468e-05,0.00018459691148185907,7.510258756876498e-05,0.0005442547094817083
59,59,59,59,974.7333744984842,1.0514438141012716e-05,7.009625427341811e-06,0.000633187691245356,0.00037371423979684127,1.4776417700736177e-05,0.00018457250163145727,7.485453053510116e-05,0.0005444069590365719
60,60,60,60,974.7207167190032,1.0392185226471007e-05,6.928123484314004e-06,0.000634650087503221,0.00037486914740323497,1.4707602424446353e-05,0.00018456293299269204,7.480147480314753e-05,0.0005440565447408514
61,61,61,61,974.7182761033077,1.0440416954193843e-05,6.960277969462561e-06,0.0006353455394041777,0.00037560868335687145,1.4823939345084969e-05,0.00018441022128649014,7.462650162951001e-05,0.0005442975221752986
62,62,62,61,974.7182761033077,1.0440416954193843e-05,6.960277969462561e-06,0.0006353455394041777,0.00037560868335687145,1.4823939345084969e-05,0.00018441022128649014,7.462650162951001e-05,0.0005442975221752986
63,63,63,61,974.7182761033077,1.0440416954193843e-05,6.960277969462561e-06,0.0006353455394041777,0.00037560868335687145,1.4823939345084969e-05,0.00018441022128649014,7.462650162951001e-05,0.0005442975221752986
64,64,64,64,974.7176978883679,1.0431152633771923e-05,6.954101755847949e-06,0.0006354236461127788,0.0003759013164531973,1.4896228233710063e-05,0.0001844275436372886,7.46662093308037e-05,0.000544197272301587
65,65,65,64,974.7176978883679,1.0431152633771923e-05,6.954101755847949e-06,0.0006354236461127788,0.0003759013164531973,1.4896228233710063e-05,0.0001844275436372886,7.46662093308037e-05,0.000544197272301587
66,66,66,66,974.7156795934296,1.0436584815559646e-05,6.957723210373097e-06,0.0006353848998053612,0.0003759942336105319,1.4954974828527978e-05,0.00018440654521392443,7.460707269506955e-05,0.0005442169602067347
67,67,67,66,974.7156795934296,1.0436584815559646e-05,6.957723210373097e-06,0.0006353848998053612,0.0003759942336105319,1.4954974828527978e-05,0.00018440654521392443,7.460707269506955e-05,0.0005442169602067347
68,68,68,66,974.7156795934296,1.0436584815559646e-05,6.957723210373097e-06,0.0006353848998053612,0.0003759942336105319,1.4954974828527978e-05,0.00018440654521392443,7.460707269506955e-05,0.0005442169602067347
69,69,69,69,974.7147277138014,1.0418489605007464e-05,6.945659736671642e-06,0.0006358544567476695,0.0003764068851544642,1.4952338861770609e-05,0.00018439658148111426,7.461909357186353e-05,0.0005441119638642635
70,70,70,69,974.7147277138014,1.0418489605007464e-05,6.945659736671642e-06,0.0006358544567476695,0.0003764068851544642,1.4952338861770609e-05,0.00018439658148111426,7.461909357186353e-05,0.0005441119638642635
71,71,71,71,974.7143816822592,1.0416858280515306e-05,6.944572187010205e-06,0.0006360804996182147,0.00037661517220045833,1.499145765364307e-05,0.00018438133078182913,7.457491308111852e-05,0.0005441382201926126
72,72,72,71,974.7143816822592,1.0416858280515306e-05,6.944572187010205e-06,0.0006360804996182147,0.00037661517220045833,1.499145765364307e-05,0.00018438133078182913,7.457491308111852e-05,0.0005441382201926126
73,73,73,73,974.7137371761753,1.0422502117024557e-05,6.948334744683038e-06,0.0006365345364312185,0.00037696393340755574,1.5017398742586674e-05,0.00018436256280632892,7.4613273747616e-05,0.0005440783132414442
74,74,74,73,974.7137371761753,1.0422502117024557e-05,6.948334744683038e-06,0.0006365345364312185,0.00037696393340755574,1.5017398742586674e-05,0.00018436256280632892,7.4613273747616e-05,0.0005440783132414442
75,75,75,75,974.7134374757516,1.0425757760001986e-05,6.9505051733346574e-06,0.000636374873032858,0.00037698052789337144,1.5059551858126463e-05,0.00018435682924681097,7.458019059897875e-05,0.0005441268159392849
76,76,76,75,974.7134374757516,1.0425757760001986e-05,6.9505051733346574e-06,0.000636374873032858,0.00037698052789337144,1.5059551858126463e-05,0.00018435682924681097,7.458019059897875e-05,0.0005441268159392849
77,77,77,77,974.7128889193532,1.0431562484203294e-05,6.954374989468863e-06,0.0006370415579923892,0.0003774858233182624,1.5086845223818979e-05,0.00018432425482259668,7.46155174204885e-05,0.0005440640547549686
78,78,78,77,974.7128889193532,1.0431562484203294e-05,6.954374989468863e-06,0.0006370415579923892,0.0003774858233182624,1.5086845223818979e-05,0.00018432425482259668,7.46155174204885e-05,0.0005440640547549686
79,79,79,79,974.7126658168631,1.0436957869036645e-05,6.957971912691097e-06,0.0006371055641379845,0.0003775594585831269,1.5128650351782513e-05,0.00018432513944997335,7.458435990737727e-05,0.0005441133263406439
80,80,80,79,974.7126658168631,1.0436957869036645e-05,6.957971912691097e-06,0.0006371055641379845,0.0003775594585831269,1.5128650351782513e-05,0.00018432513944997335,7.458435990737727e-05,0.0005441133263406439
81,81,81,81,974.7121849959666,1.044211325709754e-05,6.961408838065027e-06,0.0006375630961743673,0.00037794937043958714,1.51632292818768e-05,0.00018429845791035986,7.463233420572368e-05,0.0005440110842415643
82,82,82,81,974.7121849959666,1.044211325709754e-05,6.961408838065027e-06,0.0006375630961743673,0.00037794937043958714,1.51632292818768e-05,0.00018429845791035986,7.463233420572368e-05,0.0005440110842415643
83,83,83,83,974.7119770203276,1.044609167577537e-05,6.96406111718358e-06,0.0006375163935734596,0.0003779782623294587,1.5206461846092867e-05,0.00018429031615280184,7.45955336014098e-05,0.000544055074426641
84,84,84,83,974.7119770203276,1.044609167577537e-05,6.96406111718358e-06,0.0006375163935734596,0.0003779782623294587,1.5206461846092867e-05,0.00018429031615280184,7.45955336014098e-05,0.000544055074426641
85,85,85,85,974.7116308875437,1.0450359070407478e-05,6.966906046938319e-06,0.0006380346032039396,0.00037838564731034293,1.5227101141719601e-05,0.0001842656160809639,7.462947150408544e-05,0.0005440036870549082
86,86,86,85,974.7116308875437,1.0450359070407478e-05,6.966906046938319e-06,0.0006380346032039396,0.00037838564731034293,1.5227101141719601e-05,0.0001842656160809639,7.462947150408544e-05,0.0005440036870549082
87,87,87,87,974.7114576206653,1.0452259187054835e-05,6.9681727913698905e-06,0.0006379997015741878,0.0003784203495265211,1.5267511627510555e-05,0.00018426138590191835,7.459639378231547e-05,0.0005440471243155189
88,88,88,87,974.7114576206653,1.0452259187054835e-05,6.9681727913698905e-06,0.0006379997015741878,0.0003784203495265211,1.5267511627510555e-05,0.00018426138590191835,7.459639378231547e-05,0.0005440471243155189
89,89,89,89,974.7111798082374,1.0459547504504396e-05,6.973031669669599e-06,0.0006381570035438965,0.0003786093133855134,1.5302410234327435e-05,0.0001842310564854099,7.46405341937248e-05,0.0005439678982603602
90,90,90,89,974.7111798082374,1.0459547504504396e-05,6.973031669669599e-06,0.0006381570035438965,0.0003786093133855134,1.5302410234327435e-05,0.0001842310564854099,7.46405341937248e-05,0.0005439678982603602
91,91,91,91,974.7110326960583,1.046133544344019e-05,6.974223628960126e-06,0.0006383840777874201,0.0003788047359109319,1.5336000458929244e-05,0.0001842319842148201,7.460286178709308e-05,0.0005440186439988001
