phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,175776.11348645884,175776.11348645884,175776.11348645884,175776.11348645884,3836,1918,3836,1918,3836,1918,3836,1918,893788.0,893788.0,466.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,68029.8920066341,68029.8920066341,68029.8920066341,68029.8920066341,3836,1918,0,0,3836,1918,7672,3836,893788.0,893788.0,466.0,False,True,3836,1918,0,0,3836,1918,0.1,553365.1891503973,30.753792701548925,30.753792701548925,30.753792701548925,False,-3503.5100394104584,0.1,True
trial,2,2,1,108244.90012096152,108244.90012096152,68029.8920066341,68029.8920066341,3836,1918,0,0,3836,1918,11508,5754,893788.0,893788.0,466.0,False,True,3836,1918,0,0,3836,1918,0.2,256360.2322763515,-0.8494686722087159,-0.8494686722087159,-0.8494686722087159,False,-47341.3669391289,0.2,False
trial,3,3,3,34330.003456115955,34330.003456115955,34330.003456115955,34330.003456115955,3836,1918,0,0,3836,1918,15344,7672,893788.0,893788.0,466.0,False,True,3836,1918,0,0,3836,1918,0.1,256360.2322763515,0.7210297849875128,0.7210297849875128,0.7210297849875128,False,-46738.55262595258,0.1,True
trial,4,4,3,120981.02884810307,120981.02884810307,34330.003456115955,34330.003456115955,3836,1918,0,0,3836,1918,19180,9590,893788.0,893788.0,466.0,False,True,3836,1918,0,0,3836,1918,0.2,457795.06415845937,-3.6603087435737063,-3.6603087435737063,-3.6603087435737063,False,-23673.14657380138,0.2,False
trial,5,5,3,74669.37535645893,74669.37535645893,34330.003456115955,34330.003456115955,3836,1918,0,0,3836,1918,23016,11508,893788.0,893788.0,466.0,False,True,3836,1918,0,0,3836,1918,0.1,457795.06415845937,-1.7295280298758922,-1.7295280298758922,-1.7295280298758922,False,-23323.919129103477,0.1,False
trial,6,6,3,36621.146607930605,36621.146607930605,35496.57389916396,35496.57389916396,3836,1918,0,0,3836,1918,26852,13426,903788.0,903788.0,471.21376433785196,False,True,3836,1918,0,0,3836,1918,0.05,460084.548683271,-0.05099246304268426,-0.05099246304268426,-0.05099246304268426,False,-22053.70444305268,0.05,False
trial,7,7,7,19821.77278270185,19821.77278270185,19821.77278270185,19821.77278270185,3836,1918,0,0,3836,1918,30688,15344,903788.0,903788.0,471.21376433785196,False,True,3836,1918,0,0,3836,1918,0.025,460084.548683271,0.8560774332660696,0.8560774332660696,0.8560774332660696,False,-18310.027232770623,0.025,True
trial,8,8,7,33604.21083431602,33604.21083431602,19821.77278270185,19821.77278270185,3836,1918,0,0,3836,1918,34524,17262,903788.0,903788.0,471.21376433785196,False,True,3836,1918,0,0,3836,1918,0.05,304144.39390833356,-0.910591855345424,-0.910591855345424,-0.910591855345424,False,-15135.692210189976,0.05,False
trial,9,9,9,15266.167405879589,15266.167405879589,15266.167405879589,15266.167405879589,3836,1918,0,0,3836,1918,38360,19180,903788.0,903788.0,471.21376433785196,False,True,3836,1918,0,0,3836,1918,0.025,304144.39390833356,0.335528865984987,0.335528865984987,0.335528865984987,False,-13577.387338787412,0.025,True
