sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,265579.77442844765,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,144818.4092401381,0.041631793999414274,0.027754529332942854,0.07953116431425754,0.14891431047257628
2,2,2,1,144818.4092401381,0.041631793999414274,0.027754529332942854,0.07953116431425754,0.14891431047257628
3,3,3,3,109662.76928415947,0.03254502890147415,0.021696685934316097,0.04713892945312711,0.12588269717496126
4,4,4,3,109662.76928415947,0.03254502890147415,0.021696685934316097,0.04713892945312711,0.12588269717496126
5,5,5,5,85889.88471179194,0.0116518740803504,0.007767916053566934,0.0784442617952285,0.08513231255501119
6,6,6,5,87571.935591707,0.0116518740803504,0.007767916053566934,0.0784442617952285,0.08513231255501119
7,7,7,5,87571.935591707,0.0116518740803504,0.007767916053566934,0.0784442617952285,0.08513231255501119
8,8,8,8,78591.11626066339,0.018555925842695054,0.01237061722846337,0.027198000647963683,0.09881815929849869
9,9,9,8,78591.11626066339,0.018555925842695054,0.01237061722846337,0.027198000647963683,0.09881815929849869
10,10,10,10,57974.438046856914,0.017166752078834502,0.011444501385889668,0.03926034644282399,0.09008178294335353
11,11,11,10,58866.464789291866,0.017166752078834502,0.011444501385889668,0.03926034644282399,0.09008178294335353
12,12,12,10,58866.464789291866,0.017166752078834502,0.011444501385889668,0.03926034644282399,0.09008178294335353
13,13,13,13,40909.70850100166,0.014494921594985943,0.009663281063323963,0.018846192396455016,0.050893465246167516
14,14,14,13,40909.70850100166,0.014494921594985943,0.009663281063323963,0.018846192396455016,0.050893465246167516
15,15,15,15,26238.17853898843,0.007243622508895875,0.00482908167259725,0.019191351038218202,0.03419765992250901
16,16,16,15,27843.525900546847,0.007243622508895875,0.00482908167259725,0.019191351038218202,0.03419765992250901
17,17,17,17,21980.22910061912,0.011043668876531132,0.007362445917687421,0.01726143204974759,0.03477025456635607
18,18,18,17,21980.22910061912,0.011043668876531132,0.007362445917687421,0.01726143204974759,0.03477025456635607
19,19,19,19,16104.346767206895,0.006202065924417632,0.004134710616278421,0.01055125835115913,0.02018974868856009
20,20,20,19,16104.346767206895,0.006202065924417632,0.004134710616278421,0.01055125835115913,0.02018974868856009
21,21,21,19,17885.191491719925,0.006202065924417632,0.004134710616278421,0.01055125835115913,0.02018974868856009
22,22,22,22,13424.998331205314,0.004239697256629232,0.0028264648377528214,0.0056807522830050194,0.013432877166857957
23,23,23,22,13424.998331205314,0.004239697256629232,0.0028264648377528214,0.0056807522830050194,0.013432877166857957
24,24,24,24,10480.150083337261,0.002749660509467372,0.0018331070063115815,0.003545535135579253,0.009518739583252712
25,25,25,24,10480.150083337261,0.002749660509467372,0.0018331070063115815,0.003545535135579253,0.009518739583252712
26,26,26,26,9314.691320474467,0.0017632914413618084,0.001175527627574539,0.006174748458398251,0.007454082715280199
27,27,27,27,5934.334221110413,0.0007377536217353098,0.0004918357478235399,0.004819589137965342,0.006205534272677058
28,28,28,28,4728.411881281738,0.0013667660712068652,0.0009111773808045769,0.005466731457117652,0.0047988127049155655
29,29,29,28,4728.411881281738,0.0013667660712068652,0.0009111773808045769,0.005466731457117652,0.0047988127049155655
30,30,30,28,4728.411881281738,0.0013667660712068652,0.0009111773808045769,0.005466731457117652,0.0047988127049155655
31,31,31,31,3514.457804341493,0.0006966162606449611,0.00046441084042997405,0.004831518236318683,0.0037989431629801436
32,32,32,31,3514.457804341493,0.0006966162606449611,0.00046441084042997405,0.004831518236318683,0.0037989431629801436
33,33,33,33,1465.4480361643195,0.00024953167811594956,0.0001663544520772997,0.0046412475515379,0.0021372707971746997
34,34,34,33,1465.4480361643195,0.00024953167811594956,0.0001663544520772997,0.0046412475515379,0.0021372707971746997
35,35,35,33,1465.4480361643195,0.00024953167811594956,0.0001663544520772997,0.0046412475515379,0.0021372707971746997
36,36,36,36,1106.0000059861984,0.0001408012193613306,9.38674795742204e-05,0.004210611467851777,0.001772004694779596
37,37,37,36,1106.0000059861984,0.0001408012193613306,9.38674795742204e-05,0.004210611467851777,0.001772004694779596
38,38,38,36,1106.0000059861984,0.0001408012193613306,9.38674795742204e-05,0.004210611467851777,0.001772004694779596
39,39,39,39,1009.3535525086465,0.00010959842531421682,7.306561687614455e-05,0.004266147719320572,0.0016269947974821767
40,40,40,39,1009.3535525086465,0.00010959842531421682,7.306561687614455e-05,0.004266147719320572,0.0016269947974821767
41,41,41,39,1016.4147730612151,0.00010959842531421682,7.306561687614455e-05,0.004266147719320572,0.0016269947974821767
42,42,42,42,982.7021516880565,8.554844142064089e-05,5.7032294280427255e-05,0.004129096254125007,0.0015007494164581182
43,43,43,42,982.7021516880565,8.554844142064089e-05,5.7032294280427255e-05,0.004129096254125007,0.0015007494164581182
44,44,44,42,982.7021516880565,8.554844142064089e-05,5.7032294280427255e-05,0.004129096254125007,0.0015007494164581182
45,45,45,45,979.7804181940628,8.588835144204832e-05,5.7258900961365544e-05,0.004075317006805021,0.0014810706716004772
46,46,46,45,983.0696752264166,8.588835144204832e-05,5.7258900961365544e-05,0.004075317006805021,0.0014810706716004772
47,47,47,47,982.4995647854691,7.471536234132659e-05,4.9810241560884386e-05,0.003995776053374822,0.0015187000370248376
48,48,48,47,982.4995647854691,7.471536234132659e-05,4.9810241560884386e-05,0.003995776053374822,0.0015187000370248376
49,49,49,47,982.4995647854691,7.471536234132659e-05,4.9810241560884386e-05,0.003995776053374822,0.0015187000370248376
50,50,50,50,981.7755950027581,7.296301606971034e-05,4.864201071314023e-05,0.00397831761870585,0.0015009494482925607
51,51,51,50,985.3005323212839,7.296301606971034e-05,4.864201071314023e-05,0.00397831761870585,0.0015009494482925607
52,52,52,52,988.2002158365033,7.470268775314204e-05,4.980179183542803e-05,0.004040367809135547,0.0015982520827592822
53,53,53,52,988.2002158365033,7.470268775314204e-05,4.980179183542803e-05,0.004040367809135547,0.0015982520827592822
54,54,54,54,988.2145837663666,7.690293511108948e-05,5.126862340739298e-05,0.004045757175488367,0.0015955840477870611
55,55,55,54,988.2145837663666,7.690293511108948e-05,5.126862340739298e-05,0.004045757175488367,0.0015955840477870611
56,56,56,56,988.6381054325497,7.609098399632974e-05,5.072732266421982e-05,0.0037953530745795084,0.001552421080320775
57,57,57,56,988.6381054325497,7.609098399632974e-05,5.072732266421982e-05,0.0037953530745795084,0.001552421080320775
