phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,16912.05354160253,265579.77442844765,16912.05354160253,265579.77442844765,336,168,336,168,336,168,336,168,1342600.0,1342600.0,700.0,True,True,336,168,336,168,336,168,0.1,,,,,False,,,True
trial,1,1,1,10994.780768262804,144818.4092401381,10994.780768262804,144818.4092401381,336,168,0,0,336,168,672,336,1342600.0,1342600.0,700.0,True,True,336,168,336,168,336,168,0.1,20471.057864867606,30.645210897407683,30.645210897407683,625.416073622358,False,-193.08964109104159,0.1,True
trial,2,2,1,39478.068013795,179717.68392420054,29936.5285415227,144818.4092401381,706,353,370,185,706,353,1378,689,1342600.0,1342600.0,700.0,True,True,682,341,370,185,706,353,0.2,96061.84524766945,-0.4520161389922964,-0.4520161389922964,-1.6533008580181145,False,-21108.846895475363,0.2,False
trial,3,3,3,19039.02416720221,109662.76928415947,19039.02416720221,109662.76928415947,706,353,0,0,706,353,2084,1042,1342600.0,1342600.0,700.0,True,True,682,341,370,185,706,353,0.1,96061.84524766945,0.5599489706585731,0.5599489706585731,1.8064103238702403,False,-19461.602655512706,0.1,True
trial,4,4,3,29378.428676208903,123876.28610434968,24999.45003028572,109662.76928415947,836,418,130,65,836,418,2920,1460,1342600.0,1342600.0,700.0,True,True,476,238,130,65,836,418,0.2,479145.3367585637,-0.2927088248616394,-0.2927088248616394,-0.950089539592152,False,-14960.18662229635,0.2,False
trial,5,5,5,21583.672251786273,85889.88471179194,21583.672251786273,85889.88471179194,836,418,0,0,836,418,3756,1878,1342600.0,1342600.0,700.0,True,True,476,238,130,65,836,418,0.1,479145.3367585637,0.234314617034968,0.234314617034968,1.6307660233207115,False,-14577.740909734592,0.1,True
trial,6,6,5,60050.11075654722,173247.65172457218,29252.811062647856,87571.935591707,1020,510,184,92,1020,510,4776,2388,1352596.0,1352596.0,705.2116788321168,True,True,684,342,184,92,1020,510,0.2,276202.9863797517,-1.569385646881432,-1.569385646881432,-4.36591001554079,False,-19623.793396541823,0.2,False
trial,7,7,5,39045.73970408677,121929.03704639825,29252.811062647856,87571.935591707,1020,510,0,0,1020,510,5796,2898,1352596.0,1352596.0,705.2116788321168,True,True,684,342,184,92,1020,510,0.1,276202.9863797517,-0.5363612660629029,-0.5363612660629029,-1.8817474434064825,False,-18258.083238043575,0.1,False
trial,8,8,8,24244.361617772804,78591.11626066339,24244.361617772804,78591.11626066339,1020,510,0,0,1020,510,6816,3408,1352596.0,1352596.0,705.2116788321168,True,True,684,342,184,92,1020,510,0.05,276202.9863797517,0.3259814775030105,0.3259814775030105,0.58452836290818,False,-15364.214811342457,0.05,True
trial,9,9,8,42201.76824869805,126428.89397360265,25429.496623729596,78591.11626066339,1112,556,92,46,1112,556,7928,3964,1352596.0,1352596.0,705.2116788321168,True,True,680,340,92,46,1112,556,0.1,144840.842939845,-0.9453832337380129,-0.9453832337380129,-2.696416681075771,False,-17741.240828496044,0.1,False
trial,10,10,10,18674.808647917795,57974.438046856914,18674.808647917795,57974.438046856914,1112,556,0,0,1112,556,9040,4520,1352596.0,1352596.0,705.2116788321168,True,True,680,340,92,46,1112,556,0.05,144840.842939845,0.4001395606086776,0.4001395606086776,1.2213071264319297,False,-16880.83019218799,0.05,True
trial,11,11,10,42081.34659556407,111980.05828548418,20671.170464145012,58866.464789291866,1218,609,106,53,1218,609,10258,5129,1362121.0,1362121.0,710.1777893639207,True,True,686,343,106,53,1218,609,0.1,213850.49126332474,-1.5293786088983838,-1.5293786088983838,-3.794027346444669,False,-13999.264803919858,0.1,False
trial,12,12,10,22349.157782700735,62910.91593219027,20671.170464145012,58866.464789291866,1218,609,0,0,1218,609,11476,5738,1362121.0,1362121.0,710.1777893639207,True,True,686,343,106,53,1218,609,0.05,213850.49126332474,-0.1250481909255182,-0.1250481909255182,-0.3014035285686189,False,-13418.72526212853,0.05,False
trial,13,13,13,14184.04601915835,40909.70850100166,14184.04601915835,40909.70850100166,1218,609,0,0,1218,609,12694,6347,1362121.0,1362121.0,710.1777893639207,True,True,686,343,106,53,1218,609,0.025,213850.49126332474,0.5761701273977367,0.5761701273977367,1.5948740687824972,False,-11259.043356318485,0.025,True
trial,14,14,13,16550.076660027262,43282.29405146331,14355.492114182976,40909.70850100166,1250,625,32,16,1250,625,13944,6972,1362121.0,1362121.0,710.1777893639207,True,True,684,342,32,16,1250,625,0.05,182832.79257516627,-0.2040883843343135,-0.2040883843343135,-0.22064183063968992,False,-10753.108526986896,0.05,False
trial,15,15,15,8861.861428555949,26238.17853898843,8861.861428555949,26238.17853898843,1250,625,0,0,1250,625,15194,7597,1362121.0,1362121.0,710.1777893639207,True,True,684,342,32,16,1250,625,0.025,182832.79257516627,0.5668495518781185,0.5668495518781185,1.513853162006714,False,-9691.51456047767,0.025,True
trial,16,16,15,15136.938820261234,42761.312845604174,10483.148150574389,27843.525900546847,1282,641,32,16,1282,641,16476,8238,1372121.0,1372121.0,715.3915537017726,True,True,684,342,32,16,1282,641,0.05,230199.49294666585,-0.8547154873146582,-0.8547154873146582,-2.7398016892880364,False,-5444.841866979744,0.05,False
trial,17,17,17,7504.5053721215045,21980.22910061912,7504.5053721215045,21980.22910061912,1282,641,0,0,1282,641,17758,8879,1372121.0,1372121.0,715.3915537017726,True,True,684,342,32,16,1282,641,0.025,230199.49294666585,0.6297208616645155,0.6297208616645155,1.2395713711474476,False,-4730.100207542052,0.025,True
trial,18,18,17,12554.890872214379,32389.064632516944,7835.039692524579,21980.22910061912,1326,663,44,22,1326,663,19084,9542,1372121.0,1372121.0,715.3915537017726,True,True,686,343,44,22,1326,663,0.05,146473.5150429631,-0.921581217841921,-0.921581217841921,-2.0323919040246317,False,-5121.470672701358,0.05,False
trial,19,19,19,5193.211330115223,16104.346767206895,5193.211330115223,16104.346767206895,1326,663,0,0,1326,663,20410,10205,1372121.0,1372121.0,715.3915537017726,True,True,686,343,44,22,1326,663,0.025,146473.5150429631,0.6343612654901342,0.6343612654901342,1.4109289634149706,False,-4164.548666709919,0.025,True
trial,20,20,19,11826.870827722303,24109.121586002726,7369.566363469821,16104.346767206895,1412,706,86,43,1412,706,21822,10911,1372121.0,1372121.0,715.3915537017726,True,True,688,344,86,43,1412,706,0.05,193481.54443345914,-0.8052937293265576,-0.8052937293265576,-1.446209254482346,False,-5535.004560360837,0.05,False
trial,21,21,19,9589.830213201478,18079.94287766854,9150.41108798285,17885.191491719925,1412,706,0,0,1412,706,23234,11617,1382121.0,1382121.0,720.6053180396246,True,True,688,344,86,43,1412,706,0.025,253469.34988060535,-0.07313129822472182,-0.07313129822472182,-0.03241192944981639,False,-6008.632909378381,0.025,False
trial,22,22,22,7252.303703212724,13424.998331205314,7252.303703212724,13424.998331205314,1412,706,0,0,1412,706,24646,12323,1382121.0,1382121.0,720.6053180396246,True,True,688,344,86,43,1412,706,0.0125,253469.34988060535,0.39326958925347955,0.39326958925347955,0.9241091132676822,False,-4826.4789260038915,0.0125,True
trial,23,23,22,9926.990087375138,15964.726208995598,8319.220429375959,13424.998331205314,1476,738,64,32,1476,738,26122,13061,1382121.0,1382121.0,720.6053180396246,True,True,686,343,64,32,1476,738,0.025,424497.35216916853,-0.2687187021462223,-0.2687187021462223,-0.4244839276129276,False,-5983.095501571443,0.025,False
trial,24,24,24,6498.286429499365,10480.150083337261,6498.286429499365,10480.150083337261,1476,738,0,0,1476,738,27598,13799,1382121.0,1382121.0,720.6053180396246,True,True,686,343,64,32,1476,738,0.0125,424497.35216916853,0.36012926244846355,0.36012926244846355,0.5824077246068473,False,-5056.334460288906,0.0125,True
trial,25,25,24,8427.244327382761,13804.918806501484,6560.894515952938,10480.150083337261,1528,764,52,26,1528,764,29126,14563,1382121.0,1382121.0,720.6053180396246,True,True,690,345,52,26,1528,764,0.025,417781.98616077483,-0.37041628544168237,-0.37041628544168237,-0.6598701234061147,False,-5038.519862063835,0.025,False
trial,26,26,26,6198.780535424218,9314.691320474467,6198.780535424218,9314.691320474467,1528,764,0,0,1528,764,30654,15327,1392121.0,1392121.0,725.8190823774765,True,True,690,345,52,26,1528,764,0.0125,473980.5462792579,0.4021276652534148,0.4021276652534148,0.5527584160564014,False,-5333.205723609437,0.0125,True
trial,27,27,27,3783.8094155993977,5934.334221110413,3783.8094155993977,5934.334221110413,1528,764,0,0,1528,764,32182,16091,1392121.0,1392121.0,725.8190823774765,True,True,688,344,0,0,1528,764,0.025,607389.6294965666,0.4673631992810871,0.4673631992810871,0.654191884823004,False,-5167.22566847284,0.025,True
trial,28,28,28,3236.9137567190983,4728.411881281738,3236.9137567190983,4728.411881281738,1538,769,10,5,1538,769,33720,16860,1392121.0,1392121.0,725.8190823774765,True,True,688,344,10,5,1538,769,0.05,674446.0041576463,0.16790710761388306,0.16790710761388306,0.3671794694376479,False,-3284.285860741615,0.04998841593990746,True
trial,29,29,28,7650.060299075038,10910.861920119114,3236.9137567190983,4728.411881281738,1538,769,0,0,1538,769,35258,17629,1392121.0,1392121.0,725.8190823774765,True,True,690,345,0,0,1538,769,0.1,161228.68714564532,-1.6796236337849109,-1.6796236337849109,-2.353012550175173,False,-2627.46156554801,0.09946533671239809,False
