seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
101,fixed_fpr,8.575968158361369e-05,0.0012520962562507,0.0010522698358867,1786000,893,1918,poisson_logl,3.0633035112740825,1051.4,
101,fixed_no_fpr,4.824485440305115e-05,0.0008594896289837,0.0013150210154088,1785658,1918,1918,poisson_logl,1.1151620006106995,851.5,
101,lm,4.58862017548578e-05,0.0008563067112276,0.0013161522982553,1785658,1918,1918,chi2_ladder_then_mle,LM,36.1,
101,lm_mle,4.5367957818232e-05,0.0008529222508292,0.0013192328537654,1785658,1918,1918,pure_mle,LM_MLE,28.1,
101,adaptive_D_nofpr_f010,1.3390826340831108e-05,0.0005234064909401,0.0036632850741735,1786000,1918,1918,poisson_logl,17.63287588608485,1404.4,
101,adaptive_D_nofpr_f020,1.1874296836272835e-05,0.0004230819782596,0.0016873460291325,1786000,1918,1918,poisson_logl,1.1993308382931067,1186.8,
101,adaptive_D_nofpr_f030,2.214678845255391e-05,0.0006328842876941,0.0033320686539208,1786000,1918,1918,poisson_logl,2.176792285720685,2879.0,
101,adaptive_D_nofpr_f040,3.964261221206522e-06,0.0005522076439691,0.0023034781063707,1786000,1918,1918,poisson_logl,160.29355315084234,3652.2,
101,adaptive_D_nofpr_f050,7.788869212765892e-06,0.0005784666155661,0.0026625490652878,1786000,1918,1918,poisson_logl,6.052935890787377,1015.0,
101,adaptive_D_nofpr_f060,1.4174627542884457e-05,0.0006903200987372,0.0012802549931568,1786000,1918,1918,poisson_logl,0.9377531998257784,2667.2,
101,adaptive_D_nofpr_f070,2.610185381629604e-05,0.000582228646687,0.0006440909249159,1786000,1918,1918,poisson_logl,71.9787737569197,978.6,
101,adaptive_D_nofpr_f080,2.2640596739370578e-05,0.0006701673799576,0.0015448591962701,1786000,1918,1918,poisson_logl,3.458893881900156,946.5,
