seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
104,adaptive_D_nofpr_f005,6.466931845416912e-06,0.0005841782585113,0.0053404965777637,479500,1918,1918,poisson_logl,64.91931268892954,1617.5,
104,adaptive_D_nofpr_f010,-1.0792059016051514e-05,0.0007768307279547,0.0021218749964524,479500,1918,1918,poisson_logl,26.27324777836385,1576.0,
104,adaptive_D_nofpr_f020,2.0239531812349387e-05,0.0011352568841194,0.0036002709478282,479500,1918,1918,poisson_logl,54.67828394007528,1513.4,
104,adaptive_D_nofpr_f030,2.903142203164455e-06,0.0004337619950656,0.0012800388549909,479500,1918,1918,poisson_logl,1.6593621107332033,1617.2,
104,adaptive_D_nofpr_f040,-1.4699701899767437e-05,0.0009971749662222,0.0046520992519544,479500,1918,1918,poisson_logl,29.41320590520524,1616.7,
104,adaptive_D_nofpr_f050,7.846722274579276e-06,0.0007048168700635,0.002854634215438,479500,1918,1918,poisson_logl,37.910648106455305,1566.4,
104,adaptive_D_nofpr_f060,2.938273039349016e-06,0.000981624204684,0.0029887965882959,479500,1918,1918,poisson_logl,115.86726767928148,1591.8,
104,adaptive_D_nofpr_f070,1.954229442305277e-05,0.0009467084869903,0.0020772774524405,479500,1918,1918,poisson_logl,7.6662058656910785,1901.6,
104,fixed_no_fpr,-9.567125151932476e-06,0.0014539134687456,0.0011009612421894,479500,1918,1918,poisson_logl,7.89141985839449,1441.7,
104,lm,1.891350092764199e-06,0.0015692254488311,0.0012915275064091,479500,1918,1918,chi2_ladder_then_mle,LM,22.4,
104,lm_mle,7.981980132965028e-07,0.0016936398853212,0.0013725723249034,479500,1918,1918,pure_mle,LM_MLE,31.8,
