phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,35290.89224608625,35290.89224608625,35290.89224608625,35290.89224608625,3836,1918,3836,1918,3836,1918,3836,1918,174538.0,174538.0,91.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,14011.247998089342,14011.247998089342,14011.247998089342,14011.247998089342,3836,1918,0,0,3836,1918,7672,3836,174538.0,174538.0,91.0,False,True,3836,1918,0,0,3836,1918,0.1,110892.5750924499,30.195688107188175,30.195688107188175,30.195688107188175,False,-704.7246008257459,0.1,True
trial,2,2,1,22822.97610997335,22822.97610997335,14011.247998089342,14011.247998089342,3836,1918,0,0,3836,1918,11508,5754,174538.0,174538.0,91.0,False,True,3836,1918,0,0,3836,1918,0.2,52407.10011075316,-0.9405183426354558,-0.9405183426354558,-0.9405183426354558,False,-9369.012503458882,0.2,False
trial,3,3,3,6640.301796993195,6640.301796993195,6640.301796993195,6640.301796993195,3836,1918,0,0,3836,1918,15344,7672,174538.0,174538.0,91.0,False,True,3836,1918,0,0,3836,1918,0.1,52407.10011075316,0.7944570880919386,0.7944570880919386,0.7944570880919386,False,-9277.96643969667,0.1,True
trial,4,4,3,23168.825906321596,23168.825906321596,6640.301796993195,6640.301796993195,3836,1918,0,0,3836,1918,19180,9590,174538.0,174538.0,91.0,False,True,3836,1918,0,0,3836,1918,0.2,82448.61741609551,-4.455964540128543,-4.455964540128543,-4.455964540128543,False,-3709.3033305089084,0.2,False
trial,5,5,3,12240.655771294518,12240.655771294518,6640.301796993195,6640.301796993195,3836,1918,0,0,3836,1918,23016,11508,174538.0,174538.0,91.0,False,True,3836,1918,0,0,3836,1918,0.1,82448.61741609551,-1.5327157307613801,-1.5327157307613801,-1.5327157307613801,False,-3653.876489882004,0.1,False
trial,6,6,3,8928.437427022009,8928.437427022009,7486.1378830009235,7486.1378830009235,3836,1918,0,0,3836,1918,26852,13426,184538.0,184538.0,96.21376433785193,False,True,3836,1918,0,0,3836,1918,0.05,83976.02201065785,-0.37111117975740965,-0.37111117975740965,-0.37111117975740965,False,-3886.4351781692403,0.05,False
trial,7,7,7,4867.664615009479,4867.664615009479,4867.664615009479,4867.664615009479,3836,1918,0,0,3836,1918,30688,15344,184538.0,184538.0,96.21376433785193,False,True,3836,1918,0,0,3836,1918,0.025,83976.02201065785,0.8330614362887194,0.8330614362887194,0.8330614362887194,False,-3143.193471608429,0.025,True
trial,8,8,7,6515.504203617181,6515.504203617181,4867.664615009479,4867.664615009479,3836,1918,0,0,3836,1918,34524,17262,184538.0,184538.0,96.21376433785193,False,True,3836,1918,0,0,3836,1918,0.05,56794.89941551428,-0.5466568131904616,-0.5466568131904616,-0.5466568131904616,False,-3014.3950442881887,0.05,False
trial,9,9,9,3622.883489446594,3622.883489446594,3622.883489446594,3622.883489446594,3836,1918,0,0,3836,1918,38360,19180,184538.0,184538.0,96.21376433785193,False,True,3836,1918,0,0,3836,1918,0.025,56794.89941551428,0.470376957419027,0.470376957419027,0.470376957419027,False,-2646.348010738107,0.025,True
