stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0009410468062032162,0.010005272441379682,0.03992622892527468
1,2,0.0009243824969181746,0.011767495397537256,0.028623955989256364
2,4,0.0007738429493374666,0.006495583704242215,0.020122115793881908
3,8,0.00046556640952266637,0.004319632509740632,0.007068177268034924
4,16,0.00020658508755894145,0.0032270391066798816,0.004280035417265577
5,32,3.707302617025898e-05,0.0035186353146157627,0.002970701156872776
6,64,0.0003162207130353589,0.004455129965350919,0.0030101302872301908
