iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,573482,819000,245518,False,573482
1,1,40.29877492137009,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,573482,819000,245518,False,573482
2,2,-1.6227942218120563,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,573482,819000,245518,False,573482
3,3,-0.6313205288558783,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,573482,819000,245518,False,573482
4,4,0.7420362347957483,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,573482,819000,245518,False,573482
5,5,-3.9806593153701386,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,583482,819000,235518,False,583482
6,6,-0.5727165115775306,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,583482,819000,235518,False,583482
7,7,0.7160153882464692,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,583482,819000,235518,False,583482
8,8,-1.8856612680874911,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,583482,819000,235518,False,583482
9,9,0.6991416481156899,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,583482,819000,235518,False,583482
10,10,-0.20138476040099043,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,593482,819000,225518,False,593482
11,11,0.6769430363432022,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,593482,819000,225518,False,593482
12,12,-6.728583960221642,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,593482,819000,225518,False,593482
13,13,-1.1399705935343096,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,593482,819000,225518,False,593482
14,14,0.7689689877381296,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,593482,819000,225518,False,593482
15,15,-6.498117036145265,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,603482,819000,215518,False,603482
16,16,-0.1613928387396262,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,603482,819000,215518,False,603482
17,17,0.6916340761334708,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,603482,819000,215518,False,603482
18,18,-1.6137168927779677,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,603482,819000,215518,False,603482
19,19,0.4968848656847557,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,603482,819000,215518,False,603482
20,20,-8.938718866601029,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,613482,819000,205518,False,613482
21,21,0.00019307847414230082,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,613482,819000,205518,False,613482
22,22,0.8739726650866785,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,613482,819000,205518,False,613482
23,23,-8.474716173988847,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,613482,819000,205518,False,613482
24,24,0.13559443600512242,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,613482,819000,205518,False,613482
25,25,-14.356370293676113,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,623482,819000,195518,False,623482
26,26,0.0397638482269257,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,623482,819000,195518,False,623482
27,27,0.7187415658305721,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,623482,819000,195518,False,623482
28,28,-6.21848486227664,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,623482,819000,195518,False,623482
29,29,-0.8602415937586578,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,623482,819000,195518,False,623482
30,30,0.2890213385833643,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,633482,819000,185518,False,633482
31,31,0.2746272911065395,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,633482,819000,185518,False,633482
32,32,-3.3161494100611124,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,633482,819000,185518,False,633482
33,33,0.4583568485178763,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,633482,819000,185518,False,633482
34,34,-8.004799229924382,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,633482,819000,185518,False,633482
35,35,-0.7445559563243009,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,643482,819000,175518,False,643482
36,36,0.694435442926298,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,643482,819000,175518,False,643482
37,37,-1.46632285268147,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,643482,819000,175518,False,643482
38,38,0.1594203795429294,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,643482,819000,175518,False,643482
39,39,-1.8063342175320254,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,643482,819000,175518,False,643482
40,40,-0.21120098414628244,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,653482,819000,165518,False,653482
41,41,0.862380189734084,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,653482,819000,165518,False,653482
42,42,-1.2123166287299885,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,653482,819000,165518,False,653482
43,43,0.2005701169280897,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,653482,819000,165518,False,653482
44,44,-1.0368091612734853,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,653482,819000,165518,False,653482
45,45,0.2720893003014564,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,663482,819000,155518,False,663482
46,46,0.3625486090768404,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,663482,819000,155518,False,663482
47,47,-0.5308061136930458,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,663482,819000,155518,False,663482
48,48,0.5361539850770818,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,663482,819000,155518,False,663482
49,49,-6.691229106615647,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,663482,819000,155518,False,663482
50,50,-1.1048261488317928,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,673482,819000,145518,False,673482
51,51,0.8447743453944238,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,673482,819000,145518,False,673482
52,52,0.16881378777718967,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,673482,819000,145518,False,673482
53,53,-1.9074665585367923,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,673482,819000,145518,False,673482
54,54,0.4075910715518249,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,673482,819000,145518,False,673482
55,55,-6.810666952441405,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,683482,819000,135518,False,683482
56,56,0.8199468919306095,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,683482,819000,135518,False,683482
57,57,-6.532217966939274,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,683482,819000,135518,False,683482
58,58,-0.8678515326179567,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,683482,819000,135518,False,683482
59,59,0.5687164750714623,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,683482,819000,135518,False,683482
60,60,-0.06994815014280557,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,693482,819000,125518,False,693482
61,61,0.9339272079398585,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,693482,819000,125518,False,693482
62,62,0.12964846016378243,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,693482,819000,125518,False,693482
63,63,-2.7035408052562047,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,693482,819000,125518,False,693482
64,64,-0.036568544675893315,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,693482,819000,125518,False,693482
65,65,0.5781267759486665,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,703482,819000,115518,False,703482
66,66,0.6368485347858467,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,703482,819000,115518,False,703482
67,67,-5.189526532687489,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,703482,819000,115518,False,703482
68,68,-0.5205222751550693,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,703482,819000,115518,False,703482
69,69,0.5269496357110127,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,703482,819000,115518,False,703482
70,70,-1.6070735199915944,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,713482,819000,105518,False,713482
71,71,0.8901871673485138,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,713482,819000,105518,False,713482
72,72,-0.17397980874605798,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,713482,819000,105518,False,713482
73,73,0.5544022156914652,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,713482,819000,105518,False,713482
74,74,-1.368598103311031,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,713482,819000,105518,False,713482
75,75,0.27843804923455107,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,723482,819000,95518,False,723482
76,76,0.04185430025992151,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,723482,819000,95518,False,723482
77,77,0.8222869104101399,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,723482,819000,95518,False,723482
78,78,-0.9267726970728531,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,723482,819000,95518,False,723482
79,79,0.21429721229548945,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,723482,819000,95518,False,723482
80,80,-1.2356461904995448,0.000390625,lazy_delta_inverse_square,11365,11365,11365,1918,1918,734847,819000,84153,False,734847
81,81,0.8902095357142649,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,734847,819000,84153,False,734847
82,82,-1.494398688066731,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,734847,819000,84153,False,734847
83,83,0.6372596420216631,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,734847,819000,84153,False,734847
84,84,-1.894687322909459,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,734847,819000,84153,False,734847
85,85,0.17892879208901322,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,744847,819000,74153,False,744847
86,86,0.6787218766393099,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,744847,819000,74153,False,744847
87,87,-6.743486256854447,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,744847,819000,74153,False,744847
88,88,-0.4711350409341844,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,744847,819000,74153,False,744847
89,89,0.6430222238362852,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,744847,819000,74153,False,744847
90,90,-1.4202768960591468,0.000390625,lazy_delta_inverse_square,15275,15275,15275,1918,1918,760122,819000,58878,False,760122
91,91,0.9458375710267858,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,760122,819000,58878,False,760122
92,92,0.24962377287497947,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,760122,819000,58878,False,760122
93,93,-2.6491584272925057,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,760122,819000,58878,False,760122
94,94,0.23403010718042383,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,760122,819000,58878,False,760122
95,95,-3.1479766869798373,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,770122,819000,48878,False,770122
96,96,0.6905818964715785,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,770122,819000,48878,False,770122
97,97,-2.1139275167014646,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,770122,819000,48878,False,770122
98,98,0.3018815284125846,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,770122,819000,48878,False,770122
99,99,-3.9269667605771965,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,770122,819000,48878,False,770122
100,100,-0.2272154876945906,0.000390625,lazy_delta_inverse_square,20525,20525,20525,1918,1918,790647,819000,28353,False,790647
101,101,0.9699660584311699,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,790647,819000,28353,False,790647
102,102,-0.2637663299977333,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,790647,819000,28353,False,790647
103,103,0.6100446539426373,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,790647,819000,28353,False,790647
104,104,-0.489826428488752,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,790647,819000,28353,False,790647
105,105,0.4825526811355104,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,800647,819000,18353,False,800647
106,106,0.48495477869228004,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,800647,819000,18353,False,800647
107,107,-0.7818451742349898,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,800647,819000,18353,False,800647
108,108,-0.223417486658172,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,800647,819000,18353,False,800647
109,109,0.6446630455837481,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,800647,819000,18353,False,800647
110,110,-1.4186306213153719,0.000390625,lazy_delta_inverse_square,27585,18353,18353,1918,1918,819000,819000,0,True,819000
111,111,0.9351251814443691,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
112,112,-0.21448147760021719,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
113,113,0.6640413276811913,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
114,114,-0.8065734313920009,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
115,115,0.3252834659502271,0.00078125,lazy_delta_inverse_square,10000,0,0,1918,1918,819000,819000,0,True,819000
116,116,-2.4985848316941435,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
117,117,-0.5771616185062826,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
118,118,0.3607762156815957,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
119,119,-1.5580138548770648,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,819000,819000,0,True,819000
120,120,-0.0891449636681603,9.765625e-05,lazy_delta_inverse_square,37070,0,0,1918,1918,819000,819000,0,True,819000
