iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,168,168,58800,405500,346700,False,671300
1,1,28.32218911840177,0.2,lazy_delta_inverse_square,0,0,0,353,353,123550,405500,281950,False,671300
2,2,-0.17093877811939562,0.1,lazy_delta_inverse_square,0,0,0,353,353,123550,405500,281950,False,671300
3,3,0.7130395552695251,0.2,lazy_delta_inverse_square,0,0,0,433,433,151550,405500,253950,False,671300
4,4,-0.4143432510122575,0.1,lazy_delta_inverse_square,0,0,0,433,433,151550,405500,253950,False,671300
5,5,0.4184767810930149,0.2,lazy_delta_inverse_square,10000,10000,10000,517,517,190950,405500,214550,False,681300
6,6,-2.4227001966240906,0.1,lazy_delta_inverse_square,0,0,0,517,517,190950,405500,214550,False,681300
7,7,-0.7647804670987269,0.05,lazy_delta_inverse_square,0,0,0,517,517,190950,405500,214550,False,681300
8,8,0.3647642581540016,0.1,lazy_delta_inverse_square,0,0,0,597,597,218950,405500,186550,False,681300
9,9,-0.714190565702072,0.05,lazy_delta_inverse_square,0,0,0,597,597,218950,405500,186550,False,681300
10,10,0.5109268757289668,0.1,lazy_delta_inverse_square,10000,10000,10000,658,658,250300,405500,155200,False,691300
11,11,-1.583871147126032,0.05,lazy_delta_inverse_square,0,0,0,658,658,250300,405500,155200,False,691300
12,12,-0.12902582616718292,0.025,lazy_delta_inverse_square,0,0,0,658,658,250300,405500,155200,False,691300
13,13,0.5931502996597621,0.05,lazy_delta_inverse_square,0,0,0,701,701,265350,405500,140150,False,691300
14,14,-0.15896659428834742,0.025,lazy_delta_inverse_square,0,0,0,701,701,265350,405500,140150,False,691300
15,15,0.5616661774623137,0.05,lazy_delta_inverse_square,10000,10000,9650,715,715,279900,405500,125600,False,700950
