reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.9682724953072892e-05,1.9788483302048594e-05,0.0002542410325612888
truth,Gxpi2:0,0.0001301472480329524,8.676483202196827e-05,0.00215152610902642
truth,Gypi2:0,0.00025105767193467354,0.00016737178128978236,0.002298137874876806
truth,Gzpi2:0,0.0003686344581452783,0.0002457563054301855,0.002592518338722946
ideal,[],2.9682724953072892e-05,1.9788483302048594e-05,0.0002540808331796938
ideal,Gxpi2:0,0.004570983937911444,0.0030473226252742958,0.016148831394671506
ideal,Gypi2:0,0.0064082744446420925,0.004272182963094728,0.018973125344484736
ideal,Gzpi2:0,0.004655951074798326,0.0031039673831988837,0.026544904488660682
