phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,8256.528298669333,134069.17509524504,8256.528298669333,134069.17509524504,336,168,336,168,336,168,336,168,671300.0,671300.0,350.0,True,True,336,168,336,168,336,168,0.1,,,,,False,,,True
trial,1,1,1,5720.125241796435,77260.93989139235,5720.125241796435,77260.93989139235,336,168,0,0,336,168,672,336,671300.0,671300.0,350.0,True,True,336,168,336,168,336,168,0.1,10542.674359261688,28.32218911840177,28.32218911840177,634.3367141773598,False,-89.55533226154898,0.1,True
trial,2,2,1,18718.222464912746,84990.15081838622,16707.865732821043,77260.93989139235,706,353,370,185,706,353,1378,689,671300.0,671300.0,350.0,True,True,682,341,370,185,706,353,0.2,38328.78519531644,-0.17093877811939562,-0.17093877811939562,-0.657207673939903,False,-11760.682708797232,0.2,False
trial,3,3,3,8942.919309249442,48689.01842795246,8942.919309249442,48689.01842795246,706,353,0,0,706,353,2084,1042,671300.0,671300.0,350.0,True,True,682,341,370,185,706,353,0.1,38328.78519531644,0.7130395552695251,0.7130395552695251,2.6237026068386133,False,-10889.923800421553,0.1,True
trial,4,4,3,15247.091540548383,55687.6532813621,12325.454311713378,48689.01842795246,866,433,160,80,866,433,2950,1475,671300.0,671300.0,350.0,True,True,474,237,160,80,866,433,0.2,481751.3024241405,-0.4143432510122575,-0.4143432510122575,-0.9925383922376109,False,-7051.248503981483,0.2,False
trial,5,5,5,9415.624722052014,36990.47606586622,9415.624722052014,36990.47606586622,866,433,0,0,866,433,3816,1908,671300.0,671300.0,350.0,True,True,474,237,160,80,866,433,0.1,481751.3024241405,0.4184767810930149,0.4184767810930149,1.6824244170724294,False,-6953.38360723673,0.1,True
trial,6,6,5,28538.968198454866,92787.99408970558,11979.364987668207,37652.81898496853,1034,517,168,84,1034,517,4850,2425,681300.0,681300.0,355.21376433785196,True,True,684,342,168,84,1034,517,0.2,70465.21637135313,-2.4227001966240906,-2.4227001966240906,-8.06637682478653,False,-6835.1846563027575,0.2,False
trial,7,7,5,17069.36056945571,58426.02930103734,11979.364987668207,37652.81898496853,1034,517,0,0,1034,517,5884,2942,681300.0,681300.0,355.21376433785196,True,True,684,342,168,84,1034,517,0.1,70465.21637135313,-0.7647804670987269,-0.7647804670987269,-3.121210074426827,False,-6655.498931735175,0.1,False
trial,8,8,8,9916.344436185493,35208.8310582101,9916.344436185493,35208.8310582101,1034,517,0,0,1034,517,6918,3459,681300.0,681300.0,355.21376433785196,True,True,684,342,168,84,1034,517,0.05,70465.21637135313,0.3647642581540016,0.3647642581540016,0.43212339421469204,False,-5655.763977323999,0.05,True
trial,9,9,8,18220.231547523683,50428.52284142503,12494.38081160975,35208.8310582101,1194,597,160,80,1194,597,8112,4056,681300.0,681300.0,355.21376433785196,True,True,686,343,160,80,1194,597,0.1,71847.02066224994,-0.714190565702072,-0.714190565702072,-1.8983659871340448,False,-8017.258993452595,0.1,False
trial,10,10,10,8719.094449927921,24297.14502071429,8719.094449927921,24297.14502071429,1194,597,0,0,1194,597,9306,4653,681300.0,681300.0,355.21376433785196,True,True,686,343,160,80,1194,597,0.05,71847.02066224994,0.5109268757289668,0.5109268757289668,1.4767286827983868,False,-7389.093314567618,0.05,True
trial,11,11,10,24709.773526378114,55929.58447273931,11761.818848026358,26140.549552816854,1316,658,122,61,1316,658,10622,5311,691300.0,691300.0,360.42752867570385,True,True,678,339,122,61,1316,658,0.1,99829.92613210596,-1.583871147126032,-1.583871147126032,-3.643972664600118,False,-8174.878809962601,0.1,False
trial,12,12,10,12721.0554886164,28381.256840638158,11761.818848026358,26140.549552816854,1316,658,0,0,1316,658,11938,5969,691300.0,691300.0,360.42752867570385,True,True,678,339,122,61,1316,658,0.05,99829.92613210596,-0.12902582616718292,-0.12902582616718292,-0.30139498094248723,False,-7434.454551347953,0.05,False
trial,13,13,13,8056.917912293643,17746.47664879896,8056.917912293643,17746.47664879896,1316,658,0,0,1316,658,13254,6627,691300.0,691300.0,360.42752867570385,True,True,678,339,122,61,1316,658,0.025,99829.92613210596,0.5931502996597621,0.5931502996597621,1.343881238594959,False,-6246.141893307463,0.025,True
trial,14,14,13,8968.985603569028,17576.64906879502,8130.187872418864,17746.47664879896,1402,701,86,43,1402,701,14656,7328,691300.0,691300.0,360.42752867570385,True,True,692,346,86,43,1402,701,0.05,116725.28757918446,-0.15896659428834742,-0.15896659428834742,0.032185246820397855,False,-5276.566028889569,0.05,False
trial,15,15,15,5434.149514649685,10963.567965130213,5434.149514649685,10963.567965130213,1402,701,0,0,1402,701,16058,8029,691300.0,691300.0,360.42752867570385,True,True,692,346,86,43,1402,701,0.025,116725.28757918446,0.5616661774623137,0.5616661774623137,1.413084640080751,False,-4800.072473564736,0.025,True
trial,16,16,15,8071.522945296365,15685.39728900445,5626.295063564821,11099.369826667375,1430,715,28,14,1430,715,17488,8744,700950.0,700950.0,365.45881126173094,True,True,686,343,28,14,1430,715,0.05,155265.07421844662,-0.6928744960173614,-0.6928744960173614,-1.2994868455525959,False,-3529.106491560448,0.05,False
trial,17,17,17,4815.139933221553,9332.061193401043,4815.139933221553,9332.061193401043,1430,715,0,0,1430,715,18918,9459,700950.0,700950.0,365.45881126173094,True,True,686,343,28,14,1430,715,0.025,155265.07421844662,0.24675455704316884,0.24675455704316884,0.5376178275241319,False,-3287.295440713418,0.025,True
trial,18,18,17,5139.314713629459,9077.936592977338,4828.554166938873,9332.061193401043,1458,729,28,14,1458,729,20376,10188,700950.0,700950.0,365.45881126173094,True,True,690,345,28,14,1458,729,0.05,165568.33480681918,-0.10666689509117362,-0.10666689509117362,0.08722690953582027,False,-2913.3738862930554,0.05,False
trial,19,19,19,4430.339887797041,8025.396337517865,4430.339887797041,8025.396337517865,1458,729,0,0,1458,729,21834,10917,700950.0,700950.0,365.45881126173094,True,True,690,345,28,14,1458,729,0.025,165568.33480681918,0.13951209610801663,0.13951209610801663,0.45778256206130047,False,-2854.3351454881463,0.025,True
trial,20,20,19,5462.99896510058,8974.477255182406,4965.445812848975,8025.396337517865,1482,741,24,12,1482,741,23316,11658,700950.0,700950.0,365.45881126173094,True,True,686,343,24,12,1482,741,0.05,146986.09616412126,-0.15694256178223093,-0.15694256178223093,-0.2993673939816212,False,-3170.288203540322,0.05,False
trial,21,21,19,6022.439167475821,9529.845218683917,5391.699146727162,8451.64967139605,1482,741,0,0,1482,741,24798,12399,710941.0,710941.0,370.6678832116788,True,True,686,343,24,12,1482,741,0.025,151338.83220061765,-0.2052099135183308,-0.2052099135183308,-0.3507886097859646,False,-3073.633285715102,0.025,False
trial,22,22,22,3953.424337310975,6334.24347336933,3953.424337310975,6334.24347336933,1482,741,0,0,1482,741,26280,13140,710941.0,710941.0,370.6678832116788,True,True,686,343,24,12,1482,741,0.0125,151338.83220061765,0.582686160635758,0.582686160635758,0.8578216624230207,False,-2468.352445245846,0.0125,True
trial,23,23,22,4415.361140342089,6913.798424874598,3960.1454626021937,6334.24347336933,1526,763,44,22,1526,763,27806,13903,710941.0,710941.0,370.6678832116788,True,True,686,343,44,22,1526,763,0.025,101265.47412485836,-0.22399370620501505,-0.22399370620501505,-0.28517616568405707,False,-2032.2699483495735,0.025,False
trial,24,24,22,4027.312232577686,6241.71149502938,3960.1454626021937,6334.24347336933,1526,763,0,0,1526,763,29332,14666,710941.0,710941.0,370.6678832116788,True,True,686,343,44,22,1526,763,0.0125,101265.47412485836,-0.04517128613597331,-0.04517128613597331,0.062230005579346624,False,-1486.9350802478511,0.0125,False
trial,25,25,25,3400.3151089076605,5410.883830059861,3400.3151089076605,5410.883830059861,1526,763,0,0,1526,763,30858,15429,710941.0,710941.0,370.6678832116788,True,True,686,343,44,22,1526,763,0.00625,101265.47412485836,0.5574803055151057,0.5574803055151057,0.9194835768647043,False,-1004.215481975199,0.00625,True
trial,26,26,25,4645.508142898135,6878.4201802023,3960.39085529106,5967.956236499932,1538,769,12,6,1538,769,32396,16198,720903.0,720903.0,375.8618352450469,True,True,690,345,12,6,1538,769,0.0125,107667.21988265552,-0.4140530931084506,-0.4140530931084506,-0.5502421539680773,False,-1654.6604747319834,0.0125,False
trial,27,27,27,3466.7573469059207,5255.285578754491,3466.7573469059207,5255.285578754491,1538,769,0,0,1538,769,33934,16967,720903.0,720903.0,375.8618352450469,True,True,690,345,12,6,1538,769,0.00625,107667.21988265552,0.43787059204293005,0.43787059204293005,0.632164384179425,False,-1127.3502202603775,0.00625,True
trial,28,28,27,3763.453588108234,5548.9238743081905,3474.020129915811,5255.285578754491,1558,779,20,10,1558,779,35492,17746,720903.0,720903.0,375.8618352450469,True,True,686,343,20,10,1558,779,0.0125,152656.76141885298,-0.1799374403513433,-0.1799374403513433,-0.18255153920711134,False,-1608.522704487065,0.0125,False
trial,29,29,29,3218.099466295039,4836.671545443542,3218.099466295039,4836.671545443542,1558,779,0,0,1558,779,37050,18525,720903.0,720903.0,375.8618352450469,True,True,686,343,20,10,1558,779,0.00625,152656.76141885298,0.20574447428001574,0.20574447428001574,0.3365399377731515,False,-1243.8762426857081,0.00625,True
