phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,25770.62189356601,565251.8159769385,25770.62189356601,565251.8159769385,334,167,334,167,334,167,334,167,250500.0,250500.0,1500.0,True,True,334,167,334,167,334,167,0.1,,,,,False,,,True
trial,1,1,1,18918.94974873049,283989.29432445474,18918.94974873049,283989.29432445474,334,167,0,0,334,167,668,334,250500.0,501000.0,1500.0,True,True,334,167,334,167,334,167,0.1,48845.005620190306,17.64050315558063,17.64050315558063,724.1462077979087,False,-388.4057095428126,0.1,True
trial,2,2,1,73570.2110370827,373008.21669798385,54706.04267248011,283989.29432445474,716,358,382,191,716,358,1384,692,537000.0,1038000.0,1500.0,True,True,682,341,382,191,716,358,0.2,248932.43505386266,-0.4899682651488098,-0.4899682651488098,-2.3121319804703457,False,-38500.79628906843,0.2,False
trial,3,3,3,29189.73466388169,188595.5387638557,29189.73466388169,188595.5387638557,716,358,0,0,716,358,2100,1050,537000.0,1575000.0,1500.0,True,True,682,341,382,191,716,358,0.1,248932.43505386266,0.700823566456027,0.700823566456027,2.6200574145399527,False,-36409.0325010488,0.1,True
trial,4,4,3,54339.19029317089,247949.23944965002,37913.07306437926,188595.5387638557,848,424,132,66,848,424,2948,1474,636000.0,2211000.0,1500.0,True,True,478,239,132,66,848,424,0.2,688477.1272208062,-0.6899744671230523,-0.6899744671230523,-2.4931356225000423,False,-23806.847950885316,0.2,False
trial,5,5,3,42664.52781368057,185222.2847275989,37913.07306437926,188595.5387638557,848,424,0,0,848,424,3796,1898,636000.0,2847000.0,1500.0,True,True,478,239,132,66,848,424,0.1,688477.1272208062,-0.20634418508313257,-0.20634418508313257,0.14649226224708384,False,-23026.841039339335,0.1,False
trial,6,6,6,23368.232619438862,117069.48774865166,23368.232619438862,117069.48774865166,848,424,0,0,848,424,4644,2322,636000.0,3483000.0,1500.0,True,True,478,239,132,66,848,424,0.05,688477.1272208062,0.7873486656544331,0.7873486656544331,3.8718844004880086,False,-18473.188663945897,0.05,True
trial,7,7,6,49539.67175675099,171958.11212836666,34435.09813044061,117069.48774865166,1046,523,198,99,1046,523,5690,2845,784500.0,4267500.0,1500.0,True,True,680,340,198,99,1046,523,0.1,374669.1867925513,-0.7477097793064008,-0.7477097793064008,-2.7171082240878666,False,-20201.118193641738,0.1,False
trial,8,8,8,28998.908004136385,105462.266224186,28998.908004136385,105462.266224186,1046,523,0,0,1046,523,6736,3368,784500.0,5052000.0,1500.0,True,True,680,340,198,99,1046,523,0.05,374669.1867925513,0.29231666631719844,0.29231666631719844,0.6241474676942074,False,-18596.921601470745,0.05,True
trial,9,9,8,52088.640260605796,162368.71848683077,32192.387837757196,105462.266224186,1100,550,54,27,1100,550,7836,3918,825000.0,5877000.0,1500.0,True,True,646,323,54,27,1100,550,0.1,291902.7041859634,-0.7986466407621493,-0.7986466407621493,-2.2842566515220115,False,-24912.45991326225,0.1,False
