stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0012889411671434536,0.009508000651444144,0.01691648728478467
1,2,0.0006564791615493448,0.006474968638231816,0.009448983062958426
2,4,0.0007566459188452779,0.004415884736516489,0.00729414715527198
3,8,0.0005730976386554287,0.0016117771764630566,0.003905618740830222
4,16,1.5729848104023558e-05,0.0016004697444670362,0.0022827250957861427
5,32,0.00016134833592471032,0.0014326187737920338,0.0015700594613248559
6,64,6.001824447432469e-07,0.0011329634902248465,0.000769027206345764
