reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.002448288760309169,0.0017312010055726423
truth,povm,Mdefault,,0.0010406781821432093
truth,povm_effect,Mdefault:0,0.0014809211445898857,
truth,povm_effect,Mdefault:1,0.0014814649353677252,
ideal,prep,rho0,0.006487111870478496,0.004586996732174772
ideal,povm,Mdefault,,0.00452721612406802
ideal,povm_effect,Mdefault:0,0.006417159540438966,
ideal,povm_effect,Mdefault:1,0.006428549742721443,
