reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],4.997347646806816e-09,3.3315650978712106e-09,0.00014158017466640247,1.7344459202206508e-12,0.00010601947818871412,2.1207202660633584e-12
truth,Gxpi2:0,5.1141836212686975e-05,3.409455747512465e-05,0.001334808654098078,0.00012500265566300905,0.00015440495745702655,0.00015420330754534195
truth,Gypi2:0,8.969716524165339e-05,5.979811016110226e-05,0.001687892715006351,-1.1118777416441183e-05,6.922228267029174e-05,6.898216673903446e-05
truth,Gzpi2:0,3.0080158536116564e-05,2.0053439024077708e-05,0.0011131761955156757,-0.00011291517929035155,0.00024010937014032867,0.00013444936815693032
ideal,[],4.997347646806816e-09,3.3315650978712106e-09,0.00014174387246922336,1.7344459202206508e-12,0.00010601947818871412,2.1207202660633584e-12
ideal,Gxpi2:0,0.004692602254393052,0.0031284015029287016,0.015405091632090327,0.004664669306964131,0.005611207995822017,0.00557371847298363
ideal,Gypi2:0,0.006457206992272813,0.004304804661515209,0.01894254839308486,0.006416285643202624,0.012078657538644429,0.007862132825217805
ideal,Gzpi2:0,0.004329877329150689,0.0028865848861004593,0.025903859187337362,0.004206820966794506,0.015089779928615014,0.004660049105083053
