seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
110,fixed_fpr,0.0005610555170692,0.0037791782380143,0.0035940525222368,136800,912,1918,poisson_logl,1.42156785406225,3210.4,
110,fixed_no_fpr,0.0006895775447504,0.0033775464959475,0.0032954035527618,136178,1918,1918,poisson_logl,4.619620512923352,3015.0,
110,lm,0.0006225864969846,0.0032440351817191,0.0031270943376623,136178,1918,1918,chi2_ladder_then_mle,LM,73.7,
110,lm_mle,0.0006529399150828,0.0033094239486805,0.0032029703915153,136178,1918,1918,pure_mle,LM_MLE,71.9,
110,adaptive_D_nofpr_f005,6.116993560206785e-05,0.001300495727546,0.008876977885684,136800,1918,1918,poisson_logl,2.737703975546772,1517.7,
110,adaptive_D_nofpr_f010,0.0013331982066937,0.0287247515133381,0.0086766387481926,136800,1918,1918,poisson_logl,9.214350260495635,1032.1,
110,adaptive_D_nofpr_f020,4.8467952377506673e-05,0.0017002526427986,0.0060307408630767,136800,1918,1918,poisson_logl,9.91164476567458,1644.0,
110,adaptive_D_nofpr_f030,0.000219011882784,0.0019751293142584,0.0064882479365676,136800,1918,1918,poisson_logl,17.24691969050675,1724.9,
110,adaptive_D_nofpr_f040,0.0001688847183334,0.0020025042948461,0.0089960564194841,136800,1918,1918,poisson_logl,5.570068384190635,1596.0,
110,adaptive_D_nofpr_f050,0.0001206290148117,0.0022228054395744,0.0038179117355217,136800,1918,1918,poisson_logl,1.0550638484964536,986.2,
110,adaptive_D_nofpr_f060,0.0003143282344461,0.0022632746810948,0.0079387917868085,136800,1918,1918,poisson_logl,0.7613312203868797,1626.6,
110,adaptive_D_nofpr_f070,0.0003215670541279,0.002209873663992,0.0042233050651189,136800,1918,1918,poisson_logl,8.584328585806407,1849.0,
