phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,232837.51169270923,232837.51169270923,232837.51169270923,232837.51169270923,3836,1918,3836,1918,3836,1918,3836,1918,1179570.0,1179570.0,615.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,64106.111516225734,64106.111516225734,64106.111516225734,64106.111516225734,3836,1918,0,0,3836,1918,7672,3836,1179570.0,1179570.0,615.0,False,True,3836,1918,0,0,3836,1918,0.1,749959.45080017,37.79432079703317,37.79432079703317,37.79432079703317,False,-4464.464412063962,0.1,True
trial,2,2,1,121830.88007496922,121830.88007496922,64106.111516225734,64106.111516225734,3836,1918,0,0,3836,1918,11508,5754,1179570.0,1179570.0,615.0,False,True,3836,1918,0,0,3836,1918,0.2,386082.9147523381,-1.1299490644839312,-1.1299490644839312,-1.1299490644839312,False,-51086.1687248774,0.2,False
trial,3,3,3,55570.93741290004,55570.93741290004,55570.93741290004,55570.93741290004,3836,1918,0,0,3836,1918,15344,7672,1179570.0,1179570.0,615.0,False,True,3836,1918,0,0,3836,1918,0.1,386082.9147523381,0.1677999272439907,0.1677999272439907,0.1677999272439907,False,-50865.18357612313,0.1,True
trial,4,4,3,137839.36134992272,137839.36134992272,55570.93741290004,55570.93741290004,3836,1918,0,0,3836,1918,19180,9590,1179570.0,1179570.0,615.0,False,True,3836,1918,0,0,3836,1918,0.2,412493.0249528214,-1.8077588569000007,-1.8077588569000007,-1.8077588569000007,False,-45508.51659391068,0.2,False
trial,5,5,3,65956.85264989361,65956.85264989361,55570.93741290004,55570.93741290004,3836,1918,0,0,3836,1918,23016,11508,1179570.0,1179570.0,615.0,False,True,3836,1918,0,0,3836,1918,0.1,412493.0249528214,-0.22884372668397665,-0.22884372668397665,-0.22884372668397665,False,-45384.31263766331,0.1,False
trial,6,6,6,27194.233126210063,27194.233126210063,27194.233126210063,27194.233126210063,3836,1918,0,0,3836,1918,26852,13426,1189570.0,1189570.0,620.2137643378519,False,True,3836,1918,0,0,3836,1918,0.05,417617.263297518,0.6610813072629131,0.6610813072629131,0.6610813072629131,False,-44880.81782494958,0.05,True
trial,7,7,6,83247.31454028773,83247.31454028773,27194.233126210063,27194.233126210063,3836,1918,0,0,3836,1918,30688,15344,1189570.0,1189570.0,620.2137643378519,False,True,3836,1918,0,0,3836,1918,0.1,688400.9611232054,-2.9140318511791077,-2.9140318511791077,-2.9140318511791077,False,-19235.57609413118,0.1,False
trial,8,8,6,36115.03600852432,36115.03600852432,27194.233126210063,27194.233126210063,3836,1918,0,0,3836,1918,34524,17262,1189570.0,1189570.0,620.2137643378519,False,True,3836,1918,0,0,3836,1918,0.05,688400.9611232054,-0.47079931213979426,-0.47079931213979426,-0.47079931213979426,False,-18948.207128360053,0.05,False
trial,9,9,9,11137.033636002918,11137.033636002918,11137.033636002918,11137.033636002918,3836,1918,0,0,3836,1918,38360,19180,1189570.0,1189570.0,620.2137643378519,False,True,3836,1918,0,0,3836,1918,0.025,688400.9611232054,0.8984161226868026,0.8984161226868026,0.8984161226868026,False,-17872.786434627305,0.025,True
trial,10,10,10,10479.955023133343,10479.955023133343,10479.955023133343,10479.955023133343,3836,1918,0,0,3836,1918,42196,21098,1189570.0,1189570.0,620.2137643378519,False,True,3836,1918,0,0,3836,1918,0.05,476917.9683200921,0.06620700533469553,0.06620700533469553,0.06620700533469553,False,-9924.608574996744,0.05,True
trial,11,11,11,4059.233285211773,4059.233285211773,4059.233285211773,4059.233285211773,3836,1918,0,0,3836,1918,46032,23016,1199570.0,1199570.0,625.4275286757039,False,True,3836,1918,0,0,3836,1918,0.1,348003.2356883466,0.7034104091153947,0.7034104091153947,0.7034104091153947,False,-9917.243690464005,0.05068986179467919,True
trial,12,12,12,3873.537065915729,3873.537065915729,3873.537065915729,3873.537065915729,3836,1918,0,0,3836,1918,49868,24934,1199570.0,1199570.0,625.4275286757039,False,True,3836,1918,0,0,3836,1918,0.05,176690.36392248492,0.06132577918172044,0.06132577918172044,0.06132577918172044,False,-3028.028698107355,0.04929185730920096,True
trial,13,13,12,11365.471433350936,11365.471433350936,3873.537065915729,3873.537065915729,3836,1918,0,0,3836,1918,53704,26852,1199570.0,1199570.0,625.4275286757039,False,True,3836,1918,0,0,3836,1918,0.1,160206.43396950702,-2.605992453442458,-2.605992453442458,-2.605992453442458,False,-2874.887207573656,0.08984000010798197,False
trial,14,14,12,7066.553886096985,7066.553886096985,3873.537065915729,3873.537065915729,3836,1918,0,0,3836,1918,57540,28770,1199570.0,1199570.0,625.4275286757039,False,True,3836,1918,0,0,3836,1918,0.05,160206.43396950702,-1.111276581156082,-1.111276581156082,-1.111276581156082,False,-2873.2872394912706,0.05,False
trial,15,15,15,1894.5732996804886,1894.5732996804886,1894.5732996804886,1894.5732996804886,3836,1918,0,0,3836,1918,61376,30688,1199570.0,1199570.0,625.4275286757039,False,True,3836,1918,0,0,3836,1918,0.025,160206.43396950702,0.6901999606858394,0.6901999606858394,0.6901999606858394,False,-2867.232510805679,0.025,True
trial,16,16,15,3617.8845059336977,3617.8845059336977,2001.033504918258,2001.033504918258,3836,1918,0,0,3836,1918,65212,32606,1209570.0,1209570.0,630.6412930135558,False,True,3836,1918,0,0,3836,1918,0.05,80397.81419976785,-1.5525980838617497,-1.5525980838617497,-1.5525980838617497,False,-1041.3841275611233,0.03675353303792779,False
