stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0008400608346488259,0.00581941327504325,0.02872446274461336
1,2,0.000727317802938221,0.006888292175372557,0.013962975022692413
2,4,0.0006803467924888507,0.0035295986294430434,0.008856091409678434
3,8,0.0006034024473272614,0.0022486254981904305,0.006634572521087887
4,16,0.0003597739284137702,0.0034075288574083756,0.003282544862387295
5,32,0.0001523864608858616,0.002721190534347834,0.002707245750253263
6,64,1.95415172600244e-05,0.003332309923281682,0.0008678039115834932
