reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0023907273153109475,0.0016903246879361035
truth,povm,Mdefault,,0.006312678265482473
truth,povm_effect,Mdefault:0,0.009012810537295256,
truth,povm_effect,Mdefault:1,0.009002052438977868,
