sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,65709.75769701946,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,12261.679111132997,0.00828145067165792,0.005520967114438614,0.010805647412806409,0.03875047265798144
2,2,2,1,12261.679111132997,0.00828145067165792,0.005520967114438614,0.010805647412806409,0.03875047265798144
3,3,3,1,12261.679111132997,0.00828145067165792,0.005520967114438614,0.010805647412806409,0.03875047265798144
4,4,4,4,5487.947172046483,0.00423065980283438,0.0028204398685562535,0.02061583005907368,0.02976925033031826
5,5,5,4,5487.947172046483,0.00423065980283438,0.0028204398685562535,0.02061583005907368,0.02976925033031826
6,6,6,4,6360.390563569869,0.00423065980283438,0.0028204398685562535,0.02061583005907368,0.02976925033031826
7,7,7,7,3362.7484855520643,0.002036782558085537,0.0013578550387236914,0.007350505096681881,0.012303138644718551
8,8,8,7,3362.7484855520643,0.002036782558085537,0.0013578550387236914,0.007350505096681881,0.012303138644718551
9,9,9,9,1537.4904485280458,0.0005360583470619962,0.0003573722313746641,0.0029733424801759237,0.0052517488829951185
10,10,10,9,1537.4904485280458,0.0005360583470619962,0.0003573722313746641,0.0029733424801759237,0.0052517488829951185
11,11,11,9,1629.8499660286388,0.0005360583470619962,0.0003573722313746641,0.0029733424801759237,0.0052517488829951185
12,12,12,12,1178.5485555988457,0.00025438481080719555,0.0001695898738714637,0.0025726131721461776,0.002957133741961284
13,13,13,13,972.6785054189806,0.00013609533791722472,9.073022527814982e-05,0.0025883250028732874,0.001686395033815759
14,14,14,13,972.6785054189806,0.00013609533791722472,9.073022527814982e-05,0.0025883250028732874,0.001686395033815759
15,15,15,15,958.3189039270051,0.00013005170517757514,8.670113678505009e-05,0.0027335532864823913,0.0016981155666926243
16,16,16,15,963.1955554289696,0.00013005170517757514,8.670113678505009e-05,0.0027335532864823913,0.0016981155666926243
17,17,17,15,963.1955554289696,0.00013005170517757514,8.670113678505009e-05,0.0027335532864823913,0.0016981155666926243
18,18,18,18,940.0450358955823,0.0001421668055007208,9.477787033381388e-05,0.002732531921528064,0.0015470792306120648
19,19,19,18,940.0450358955823,0.0001421668055007208,9.477787033381388e-05,0.002732531921528064,0.0015470792306120648
20,20,20,18,940.0450358955823,0.0001421668055007208,9.477787033381388e-05,0.002732531921528064,0.0015470792306120648
21,21,21,21,932.5712730924267,0.000133181035724933,8.878735714995535e-05,0.0026616372512786586,0.001530227791266419
22,22,22,21,932.5712730924267,0.000133181035724933,8.878735714995535e-05,0.0026616372512786586,0.001530227791266419
23,23,23,21,932.5712730924267,0.000133181035724933,8.878735714995535e-05,0.0026616372512786586,0.001530227791266419
24,24,24,24,931.3738264778019,0.00013303032233291656,8.868688155527771e-05,0.0026953986819826426,0.0015310155696886506
25,25,25,24,931.3738264778019,0.00013303032233291656,8.868688155527771e-05,0.0026953986819826426,0.0015310155696886506
26,26,26,26,931.9735993234656,0.00012271542187547446,8.181028125031631e-05,0.002405247804753657,0.0016371728030354945
27,27,27,26,931.9735993234656,0.00012271542187547446,8.181028125031631e-05,0.002405247804753657,0.0016371728030354945
28,28,28,28,931.5297189489406,0.00011073619320942085,7.382412880628056e-05,0.002373212869171385,0.0015740765545957233
29,29,29,28,931.5297189489406,0.00011073619320942085,7.382412880628056e-05,0.002373212869171385,0.0015740765545957233
30,30,30,28,931.5297189489406,0.00011073619320942085,7.382412880628056e-05,0.002373212869171385,0.0015740765545957233
31,31,31,31,931.5534365449148,0.00011129532661435793,7.419688440957195e-05,0.0025370689720784,0.0015650093598297402
32,32,32,31,931.5534365449148,0.00011129532661435793,7.419688440957195e-05,0.0025370689720784,0.0015650093598297402
33,33,33,33,931.4659432601491,0.0001145143616770039,7.634290778466928e-05,0.002558440134315166,0.001587264149077443
