stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0012501827269784382,0.005670930789050615,0.0144001179095605
1,2,0.0008964030370945952,0.002049791679127061,0.008284720912335206
2,4,0.0005329908691681373,0.0018347197107801408,0.005774765430919324
3,8,0.00026315708866159193,0.001392970604690794,0.002762697771902363
4,16,9.188653408573333e-05,0.0007115801593662692,0.001604119839479598
5,32,4.6905715902212375e-05,0.0006817552381263234,0.0013632706879411955
6,64,1.841922996329015e-05,0.0007782368438819198,0.0006360719701430488
