reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0016559657473274143,0.0011709444468117588
truth,povm,Mdefault,,0.001005968981504232
truth,povm_effect,Mdefault:0,0.0014246723154552742,
truth,povm_effect,Mdefault:1,0.0014246875393720544,
ideal,prep,rho0,0.006431916704265796,0.00454797130464412
ideal,povm,Mdefault,,0.0051578779247512625
ideal,povm_effect,Mdefault:0,0.007302112171560713,
ideal,povm_effect,Mdefault:1,0.00731079621554388,
