iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,203308,405500,202192,False,203308
1,1,46.15138566282123,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,203308,405500,202192,False,203308
2,2,-1.6107985874174862,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,203308,405500,202192,False,203308
3,3,-0.9324899712699504,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,203308,405500,202192,False,203308
4,4,0.695135530774803,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,203308,405500,202192,False,203308
5,5,-3.124170976649474,0.05,lazy_delta_inverse_square,10000,10000,9879,1918,1918,213187,405500,192313,False,213187
6,6,-0.26559218857153916,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,213187,405500,192313,False,213187
7,7,0.5816046651761522,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,213187,405500,192313,False,213187
8,8,0.2958384201541289,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,213187,405500,192313,False,213187
9,9,0.158542671505674,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,213187,405500,192313,False,213187
10,10,-0.1114524382533013,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,223187,405500,182313,False,223187
11,11,0.46306197987256864,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,223187,405500,182313,False,223187
12,12,-0.29064145330497776,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,223187,405500,182313,False,223187
13,13,0.07146184176926293,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,223187,405500,182313,False,223187
14,14,0.6860551644768562,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,223187,405500,182313,False,223187
15,15,-2.6971728723163277,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,233187,405500,172313,False,233187
16,16,-1.5402788276535315,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,233187,405500,172313,False,233187
17,17,0.6181379271468975,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,233187,405500,172313,False,233187
18,18,-1.1903888995683212,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,233187,405500,172313,False,233187
19,19,0.4620362300986183,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,233187,405500,172313,False,233187
20,20,-0.47259708394551986,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,243187,405500,162313,False,243187
21,21,-0.17143834438239297,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,243187,405500,162313,False,243187
22,22,0.8669768197994421,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,243187,405500,162313,False,243187
23,23,-24.10832527400434,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,243187,405500,162313,False,243187
24,24,-9.072331258475419,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,243187,405500,162313,False,243187
25,25,-1.2048790722231257,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,253187,405500,152313,False,253187
26,26,0.7017974402746093,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,253187,405500,152313,False,253187
27,27,-5.099284652410513,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,253187,405500,152313,False,253187
28,28,0.015835803018390434,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,253187,405500,152313,False,253187
29,29,0.901855475745034,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,253187,405500,152313,False,253187
30,30,-7.838012384080714,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,263187,405500,142313,False,263187
31,31,0.5133019910141009,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,263187,405500,142313,False,263187
32,32,-1.4759467616202706,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,263187,405500,142313,False,263187
33,33,0.5110433953924346,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,263187,405500,142313,False,263187
34,34,-4.279123766546255,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,263187,405500,142313,False,263187
35,35,-0.21491773830476302,0.00078125,lazy_delta_inverse_square,10000,10000,9922,1918,1918,273109,405500,132391,False,273109
