seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
101,adaptive_D_nofpr_f010,1.7160384395170647e-05,0.0008230552323,0.0011900203545992,819000,1918,1918,poisson_logl,5.963959498179108,1943.2,
101,adaptive_D_nofpr_f020,6.231067733480922e-06,0.0005313624802351,0.0029410013957315,819000,1918,1918,poisson_logl,2.382093380358774,3392.1,
101,adaptive_D_nofpr_f030,3.521830114414093e-05,0.0007977160515128,0.0037833197142298,819000,1918,1918,poisson_logl,5.634913562838687,1394.3,
101,adaptive_D_nofpr_f040,1.1136322903004814e-05,0.0006445988749724,0.0030784752866076,819000,1918,1918,poisson_logl,3.2161493729103454,1519.5,
101,adaptive_D_nofpr_f050,0.0001036624007827,0.0011985446897162,0.0021777461974387,819000,1918,1918,poisson_logl,2.012081566163545,1464.5,
101,adaptive_D_nofpr_f060,1.513040910589014e-05,0.0008538848113893,0.0013160758646318,819000,1918,1918,poisson_logl,1.3082363257346723,1456.6,
101,adaptive_D_nofpr_f070,1.4540385978645263e-05,0.0009996426968346,0.0025563573224376,819000,1918,1918,poisson_logl,0.5966092911981212,3256.4,
101,adaptive_D_nofpr_f080,1.2285694971664318e-05,0.0011473156379015,0.0013535220964193,819000,1918,1918,poisson_logl,4.781210439918644,3243.2,
