reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.3456173802949287e-05,1.563744920196619e-05,0.00020101357436157685
truth,Gxpi2:0,8.938870439412216e-05,5.959246959608144e-05,0.001141966679523726
truth,Gypi2:0,5.041017862084107e-05,3.3606785747227384e-05,0.0012343912339887145
truth,Gzpi2:0,9.21466431968998e-06,6.1431095464599865e-06,0.0006496281905471954
ideal,[],2.345617380306031e-05,1.5637449202040205e-05,0.00020096872607209176
ideal,Gxpi2:0,0.004540805910215218,0.0030272039401434783,0.015374830514733841
ideal,Gypi2:0,0.006459379054877923,0.004306252703251949,0.019172984956186922
ideal,Gzpi2:0,0.004549569722771318,0.0030330464818475456,0.02587689124568369
