reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],3.491892761720017e-05,2.3279285078133444e-05,0.0003049781525180596,3.490248484303016e-05,0.00019450144797369045,4.4557898580904753e-05
truth,Gxpi2:0,0.0002371061589457879,0.00015807077263052527,0.0019588841777991167,-6.939673630246279e-05,0.0003331926178021397,7.677874758663106e-05
truth,Gypi2:0,0.0002753846563917639,0.0001835897709278426,0.0023272817441699813,0.00017306096022057238,0.0004931281181563085,0.00022462802134992632
truth,Gzpi2:0,0.0007992678780831541,0.0005328452520554361,0.0022832368293709436,6.0939464723991366e-05,0.0003287327173144561,0.0003287327173144561
ideal,[],3.491892761720017e-05,2.3279285078133444e-05,0.00030486253503805643,3.490248484303016e-05,0.00019450144797369045,4.4557898580904753e-05
ideal,Gxpi2:0,0.004498089572044783,0.002998726381363189,0.014891502509230266,0.004472419154265467,0.0054292093101848005,0.005342736417851657
ideal,Gypi2:0,0.006645694750530118,0.004430463167020078,0.01975835154905394,0.006599491793448181,0.012628311079737838,0.008135703779957565
ideal,Gzpi2:0,0.004499499904842996,0.0029996666032286643,0.026136722909011693,0.004379691451507461,0.014980562757778764,0.005053912129715871
