reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],3.370303262295593e-05,2.2468688415303955e-05,0.00028153255756664886
truth,Gxpi2:0,9.866949681514026e-05,6.577966454342683e-05,0.0015725506742089385
truth,Gypi2:0,0.00017371923858355842,0.00011581282572237228,0.002390506929627268
truth,Gzpi2:0,0.00010770151300798503,7.180100867199002e-05,0.002427744164269538
