reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],1.6182989513446877e-05,1.0788659675631251e-05,0.00018510933419012255,1.6176776158366435e-05,0.00011945929950847258,1.7121744827180985e-05
truth,Gxpi2:0,1.156462863283192e-05,7.709752421887947e-06,0.0006102490981454167,-5.713522195927023e-05,0.0001292840920944116,9.45293552620241e-05
truth,Gypi2:0,3.415862996591912e-05,2.2772419977279412e-05,0.0009052130616782014,-5.097840648665697e-05,6.46110301374403e-05,6.46110301374403e-05
truth,Gzpi2:0,5.2722422700379745e-05,3.5148281800253166e-05,0.001143857374283167,7.037965188080864e-05,9.986364619149479e-05,9.986364619149479e-05
ideal,[],1.6182989513446877e-05,1.0788659675631251e-05,0.00018500476632123762,1.6176776158366435e-05,0.00011945929950847258,1.7121744827180985e-05
ideal,Gxpi2:0,0.004512685117518789,0.0030084567450125257,0.015509456822051402,0.00448472759566948,0.005374553660393541,0.005324985810176264
ideal,Gypi2:0,0.006420350701890842,0.004280233801260562,0.01900509322867741,0.006382791451382208,0.01215371774381345,0.007870875433850594
ideal,Gzpi2:0,0.004511276458949887,0.0030075176392999245,0.026351829024551982,0.0043860759074462186,0.014963007126355385,0.004825043058592826
