data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_spam_tracedist_to_ideal,mean_gate_eigenvalue_nonunitarity_excess_to_ideal,mean_gate_eigenvalue_diamondnorm_to_ideal,mean_gate_eigenvalue_nonunitary_diamondnorm_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,fixed_no_fpr,0.5741184842762028,599,72,1918,3836,poisson_logl,956.2042298639597,1.003888955237753,0.0006944022445126152,0.9993055977554877,0,0,-1852852.2817466632,-1851896.0775168,1912.4084597262554,1918,13,1905,0.12002326493149468,True,2.8657167703144415e-05,1.9104778468762944e-05,0.0011301457463153322,0.0007313574250490139,-5.389300101688033e-06,0.00010330451698295482,6.903144410453504e-05,0.000711107217074227,0.003865123816968241,0.002576749211312161,0.007735071525018814,0.005412739193917283,0.0038174429326640683,0.008152684457517712,0.004509506511861716,0.015262845960400506,1918,1918,3431302,3431302,1789,1789.0,1789
