data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,adaptive_fpr,33.90850936490705,299,72,1918,3836,poisson_logl,1008.4643159532338,1.0587551873524765,0.00015870468828399487,0.9998412953117162,0,0,-414940.00170159223,-413931.5373856392,2016.9286319060484,1918,13,1905,1.813337770207417,False,0.0003875561207339062,0.0002583707471559375,0.005867051225975385,0.0020227350925549137,0.003911892383016979,0.0026079282553446528,0.00980531846947782,0.0155297945616822,929,1918,421000,780450,350,406.9082377476538,4092
