sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,130554.48095302927,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,45828.75568074224,0.022590211952064704,0.015060141301376468,0.02928955627735502,0.08132811372871307
2,2,2,1,45828.75568074224,0.022590211952064704,0.015060141301376468,0.02928955627735502,0.08132811372871307
3,3,3,3,23872.418541397725,0.013721260556290998,0.009147507037527331,0.0425837858262254,0.055763276699791864
4,4,4,3,23872.418541397725,0.013721260556290998,0.009147507037527331,0.0425837858262254,0.055763276699791864
5,5,5,3,23872.418541397725,0.013721260556290998,0.009147507037527331,0.0425837858262254,0.055763276699791864
6,6,6,6,19348.030674907182,0.009298353948174493,0.006198902632116328,0.017776189266980387,0.03707481649250459
7,7,7,6,19348.030674907182,0.009298353948174493,0.006198902632116328,0.017776189266980387,0.03707481649250459
8,8,8,8,13551.464652496265,0.003661556044913028,0.0024410373632753517,0.015128595563010236,0.030403579969697423
9,9,9,9,9124.469967982073,0.004352594569152463,0.0029017297127683084,0.003817032868401115,0.021330019448732123
10,10,10,9,9124.469967982073,0.004352594569152463,0.0029017297127683084,0.003817032868401115,0.021330019448732123
11,11,11,11,4883.1726939510445,0.001996025050327227,0.0013306833668848181,0.002504989087968242,0.011894593299904842
12,12,12,11,4883.1726939510445,0.001996025050327227,0.0013306833668848181,0.002504989087968242,0.011894593299904842
13,13,13,13,3119.4134114097715,0.0008035944473446244,0.000535729631563083,0.001287141339398992,0.007555142605368184
14,14,14,14,2148.419547476623,0.001073629583596164,0.000715753055730776,0.0016397910602475375,0.004674552365540322
15,15,15,15,1655.3320896339224,0.0007514437223596626,0.0005009624815731084,0.0017343380589020978,0.002966511701664379
16,16,16,16,1330.1340776645209,0.0002710516243653871,0.00018070108291025808,0.0018926209665034487,0.0016152339898603807
17,17,17,16,1330.1340776645209,0.0002710516243653871,0.00018070108291025808,0.0018926209665034487,0.0016152339898603807
18,18,18,16,1330.1340776645209,0.0002710516243653871,0.00018070108291025808,0.0018926209665034487,0.0016152339898603807
19,19,19,16,1330.1340776645209,0.0002710516243653871,0.00018070108291025808,0.0018926209665034487,0.0016152339898603807
20,20,20,20,959.9146409340937,7.090670534320997e-05,4.727113689547332e-05,0.0017243166519989323,0.0012444319426794211
21,21,21,20,984.8307940141906,7.090670534320997e-05,4.727113689547332e-05,0.0017243166519989323,0.0012444319426794211
22,22,22,20,984.8307940141906,7.090670534320997e-05,4.727113689547332e-05,0.0017243166519989323,0.0012444319426794211
23,23,23,23,979.3086205680925,6.82513879196045e-05,4.5500925279736336e-05,0.0018256610785081088,0.001263865840732226
24,24,24,23,979.3086205680925,6.82513879196045e-05,4.5500925279736336e-05,0.0018256610785081088,0.001263865840732226
25,25,25,25,963.2748818864563,5.953279518730592e-05,3.9688530124870613e-05,0.0018723388437160903,0.0012463335997532634
26,26,26,25,963.565494401825,5.953279518730592e-05,3.9688530124870613e-05,0.0018723388437160903,0.0012463335997532634
27,27,27,27,958.6981862656946,6.0851513890791686e-05,4.056767592719446e-05,0.0017325362159396872,0.0011779083785070036
28,28,28,27,958.6981862656946,6.0851513890791686e-05,4.056767592719446e-05,0.0017325362159396872,0.0011779083785070036
29,29,29,27,958.6981862656946,6.0851513890791686e-05,4.056767592719446e-05,0.0017325362159396872,0.0011779083785070036
30,30,30,30,935.9189131405471,4.282793759669001e-05,2.8551958397793346e-05,0.0017553867822625694,0.0011505080607896643
31,31,31,30,942.7848254673618,4.282793759669001e-05,2.8551958397793346e-05,0.0017553867822625694,0.0011505080607896643
32,32,32,32,931.7721381924753,3.232396289118422e-05,2.1549308594122813e-05,0.0017043542379700679,0.0011014761557153752
33,33,33,32,931.7721381924753,3.232396289118422e-05,2.1549308594122813e-05,0.0017043542379700679,0.0011014761557153752
34,34,34,32,931.7721381924753,3.232396289118422e-05,2.1549308594122813e-05,0.0017043542379700679,0.0011014761557153752
35,35,35,35,926.7351028387826,2.579263218738248e-05,1.7195088124921654e-05,0.0017449708800099607,0.001096118987127134
36,36,36,35,929.5163689832324,2.579263218738248e-05,1.7195088124921654e-05,0.0017449708800099607,0.001096118987127134
37,37,37,35,929.5163689832324,2.579263218738248e-05,1.7195088124921654e-05,0.0017449708800099607,0.001096118987127134
38,38,38,38,928.2698975826418,2.0737589652708444e-05,1.3825059768472297e-05,0.0017621164890726855,0.0011133983760011094
39,39,39,38,928.2698975826418,2.0737589652708444e-05,1.3825059768472297e-05,0.0017621164890726855,0.0011133983760011094
40,40,40,40,927.9951139710079,1.8585123806980075e-05,1.2390082537986718e-05,0.0017363444863108593,0.0011044680535166012
41,41,41,40,925.1603533486264,1.8585123806980075e-05,1.2390082537986718e-05,0.0017363444863108593,0.0011044680535166012
42,42,42,42,924.2874053100777,2.0805120162198376e-05,1.387008010813225e-05,0.0016984008485908784,0.0009911902552116381
43,43,43,42,924.2874053100777,2.0805120162198376e-05,1.387008010813225e-05,0.0016984008485908784,0.0009911902552116381
44,44,44,42,924.2874053100777,2.0805120162198376e-05,1.387008010813225e-05,0.0016984008485908784,0.0009911902552116381
45,45,45,45,924.0847958743775,2.1269320209710285e-05,1.4179546806473523e-05,0.0017178454249482434,0.0009992869624070352
46,46,46,46,923.8351328674958,2.454016514694124e-05,1.6360110097960824e-05,0.0018252733579693554,0.0009571935462321169
47,47,47,46,923.8351328674958,2.454016514694124e-05,1.6360110097960824e-05,0.0018252733579693554,0.0009571935462321169
48,48,48,46,923.8351328674958,2.454016514694124e-05,1.6360110097960824e-05,0.0018252733579693554,0.0009571935462321169
49,49,49,49,923.6784532146919,2.5747589002894644e-05,1.71650593352631e-05,0.0018330051300561488,0.0009693682081149486
50,50,50,49,923.6784532146919,2.5747589002894644e-05,1.71650593352631e-05,0.0018330051300561488,0.0009693682081149486
51,51,51,51,923.0616175896206,2.8197637488180938e-05,1.8798424992120623e-05,0.0017982248383673464,0.0009838560692903816
52,52,52,52,923.0134906519966,3.0180117429140507e-05,2.012007828609367e-05,0.0018194571966689305,0.0009866344098459203
53,53,53,52,923.0134906519966,3.0180117429140507e-05,2.012007828609367e-05,0.0018194571966689305,0.0009866344098459203
54,54,54,54,922.872372857258,3.350108680053032e-05,2.2334057867020217e-05,0.001850494457916588,0.001001061265359187
55,55,55,54,922.872372857258,3.350108680053032e-05,2.2334057867020217e-05,0.001850494457916588,0.001001061265359187
56,56,56,56,927.2016260358322,3.34947489012416e-05,2.2329832600827732e-05,0.0019463504003888199,0.0010270771302119306
57,57,57,56,927.2016260358322,3.34947489012416e-05,2.2329832600827732e-05,0.0019463504003888199,0.0010270771302119306
58,58,58,58,927.1101473355185,3.598651895486693e-05,2.3991012636577953e-05,0.001967506184460821,0.001034366411144891
59,59,59,58,927.1101473355185,3.598651895486693e-05,2.3991012636577953e-05,0.001967506184460821,0.001034366411144891
60,60,60,60,927.1007602307224,3.927087289773423e-05,2.618058193182282e-05,0.0019631759382913723,0.0010435808025854435
61,61,61,61,928.9752416844551,4.4163121277474016e-05,2.9442080851649344e-05,0.0019643275252428823,0.0010199414208463538
62,62,62,62,928.8373719360577,5.261817443635852e-05,3.507878295757235e-05,0.0019756890892031723,0.0010632053986338397
63,63,63,62,928.8373719360577,5.261817443635852e-05,3.507878295757235e-05,0.0019756890892031723,0.0010632053986338397
64,64,64,64,928.5213138608581,6.33989943471247e-05,4.226599623141647e-05,0.001975553031543478,0.001109985479767816
65,65,65,64,928.5213138608581,6.33989943471247e-05,4.226599623141647e-05,0.001975553031543478,0.001109985479767816
66,66,66,66,924.8210439951122,5.995124992583256e-05,3.996749995055504e-05,0.001982041853671181,0.0011065610598052491
67,67,67,66,924.8210439951122,5.995124992583256e-05,3.996749995055504e-05,0.001982041853671181,0.0011065610598052491
68,68,68,68,924.7973629977691,6.484612017138014e-05,4.323074678092009e-05,0.0019841637001439243,0.0011137528054667228
69,69,69,69,924.6186162447962,6.704137991828119e-05,4.4694253278854124e-05,0.001990771417059129,0.0011170119611600415
70,70,70,69,924.6186162447962,6.704137991828119e-05,4.4694253278854124e-05,0.001990771417059129,0.0011170119611600415
71,71,71,71,926.6983559960739,6.606070787906759e-05,4.40404719193784e-05,0.0019334898534429806,0.0011151485143191858
72,72,72,71,926.6983559960739,6.606070787906759e-05,4.40404719193784e-05,0.0019334898534429806,0.0011151485143191858
73,73,73,73,926.6733837997574,6.734231058241891e-05,4.4894873721612605e-05,0.001936426603621909,0.0011177466866282976
74,74,74,73,926.6733837997574,6.734231058241891e-05,4.4894873721612605e-05,0.001936426603621909,0.0011177466866282976
75,75,75,75,926.6431439409765,6.852215110766946e-05,4.568143407177964e-05,0.0019401653867372494,0.00111918612233608
76,76,76,76,926.7102465501391,5.6946879047087284e-05,3.796458603139152e-05,0.0019096290066454493,0.0010540612492666857
77,77,77,76,926.7102465501391,5.6946879047087284e-05,3.796458603139152e-05,0.0019096290066454493,0.0010540612492666857
78,78,78,78,926.3996700660008,4.742575124913606e-05,3.161716749942404e-05,0.0019004465660383968,0.001021968240893299
79,79,79,78,926.3996700660008,4.742575124913606e-05,3.161716749942404e-05,0.0019004465660383968,0.001021968240893299
80,80,80,78,926.3996700660008,4.742575124913606e-05,3.161716749942404e-05,0.0019004465660383968,0.001021968240893299
81,81,81,81,924.5251952203046,5.1396934599656774e-05,3.426462306643785e-05,0.001967311380916285,0.0011333311362300483
82,82,82,82,924.4208891107066,5.009086261420492e-05,3.339390840946995e-05,0.0019677899893211152,0.0011368060124796477
83,83,83,82,924.4208891107066,5.009086261420492e-05,3.339390840946995e-05,0.0019677899893211152,0.0011368060124796477
84,84,84,84,924.2811355456286,4.870375191198817e-05,3.246916794132545e-05,0.0019799418329250282,0.0011468784669243135
85,85,85,84,924.2811355456286,4.870375191198817e-05,3.246916794132545e-05,0.0019799418329250282,0.0011468784669243135
86,86,86,86,923.672017192403,4.714003132558209e-05,3.142668755038806e-05,0.001920647098162244,0.001154463318849786
