reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.578749576986894e-05,1.7191663846579292e-05,0.00028121121346959147
truth,Gxpi2:0,4.9551828215088634e-05,3.3034552143392425e-05,0.0009762706725251252
truth,Gypi2:0,0.00010539798976594295,7.026532651062863e-05,0.0015940563714233785
truth,Gzpi2:0,0.00015173657209555103,0.00010115771473036735,0.0015647734105631664
