stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0015526979611228398,0.011132338115243468,0.017587390104289672
1,2,0.001407126628291927,0.008215480416524387,0.013838646647813882
2,4,0.0007758950369231299,0.00635712762591361,0.012112546058498024
3,8,0.00032201568766265787,0.004290774669170736,0.004138854655957969
4,16,0.0002183099344968964,0.002730625664454225,0.0021391955773901778
5,32,5.7209253217227474e-05,0.002006154626216035,0.0016663930682037859
6,64,8.311847146161289e-05,0.0020946757083006805,0.0011040779169953154
