data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,fixed_no_fpr,3.176602032790366,299,72,1918,3836,poisson_logl,943.3747087592135,0.9904196417419564,0.0007320195633415127,0.9992679804366587,0,0,-226716.96667338378,-225773.59196462465,1886.7494175182655,1918,13,1905,-0.29567475255298414,True,0.00025015649031973064,0.0001667709935464871,0.003104763974939808,0.0021629306414478727,0.0038976139460523695,0.0025984092973682467,0.009002560440806376,0.015254669488156463,1918,1918,420042,420042,219,219.0,219
