iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,329896,824000,494104,False,329896
1,1,46.86233886962175,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,329896,824000,494104,False,329896
2,2,-2.1909643982984295,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,329896,824000,494104,False,329896
3,3,-1.5622115458870942,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,329896,824000,494104,False,329896
4,4,0.5107473328265133,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,329896,824000,494104,False,329896
5,5,0.5268134464070283,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,339896,824000,484104,False,339896
6,6,0.33961269942973576,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,339896,824000,484104,False,339896
7,7,0.6188664475540151,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,339896,824000,484104,False,339896
8,8,0.2617536122938201,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,339896,824000,484104,False,339896
9,9,0.6166710393781836,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,339896,824000,484104,False,339896
10,10,-4.219916130475056,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,349896,824000,474104,False,349896
11,11,6.116652944540988e-05,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,349896,824000,474104,False,349896
12,12,0.7810302414578123,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,349896,824000,474104,False,349896
13,13,-12.775355350625333,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,349896,824000,474104,False,349896
14,14,-0.06814037106326087,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,349896,824000,474104,False,349896
15,15,0.860774116236435,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,359896,824000,464104,False,359896
16,16,-7.140126615784668,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,359896,824000,464104,False,359896
17,17,-0.7935400331691808,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,359896,824000,464104,False,359896
18,18,0.8800671998478551,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,359896,824000,464104,False,359896
19,19,-29.68895613730832,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,359896,824000,464104,False,359896
20,20,-2.3531567633366794,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,369896,824000,454104,False,369896
21,21,0.6667742424110102,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,369896,824000,454104,False,369896
22,22,-3.416201808425902,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,369896,824000,454104,False,369896
23,23,0.36877610908895475,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,369896,824000,454104,False,369896
24,24,-3.479018401675572,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,369896,824000,454104,False,369896
25,25,-0.10760863412829373,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,379896,824000,444104,False,379896
