seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
110,adaptive_D_nofpr_f005,-9.951533851221273e-06,0.0002882304641961,0.0014454530582279,4795000,1918,1918,poisson_logl,47.70617300603068,1705.6,
110,adaptive_D_nofpr_f010,1.2877544432188248e-06,0.0002407024773104,0.0012183604488518,4795000,1918,1918,poisson_logl,1.2367108426777182,5336.4,
110,adaptive_D_nofpr_f020,2.350618286184325e-06,0.0003211534614676,0.0011014734117603,4795000,1918,1918,poisson_logl,0.774710601394685,1816.0,
110,adaptive_D_nofpr_f030,-6.275880331807482e-06,0.0003045530802848,0.000612636555567,4795000,1918,1918,poisson_logl,96.982690003264,5635.0,
110,adaptive_D_nofpr_f040,-4.169095048300875e-06,0.0003051198869196,0.0004632669669037,4795000,1918,1918,poisson_logl,3095.358679982727,2585.7,
110,adaptive_D_nofpr_f050,-8.203629222658382e-06,0.0004649849031513,0.0011382433753254,4795000,1918,1918,poisson_logl,111.51744598450496,2219.1,
110,adaptive_D_nofpr_f060,-9.091438621378068e-07,0.0003983861160518,0.0009292224056601,4795000,1918,1918,poisson_logl,0.2618129913220594,1722.1,
110,adaptive_D_nofpr_f070,7.992597724520989e-06,0.000403957782494,0.0013554039088247,4795000,1918,1918,poisson_logl,3.7212981304749793,1887.4,
110,fixed_no_fpr,1.6878394088204465e-06,0.0003605498693335,0.0011080886142748,4795000,1918,1918,poisson_logl,0.37806848254369374,4290.1,
110,lm,-1.2558621946268111e-06,0.0004736868634783,0.0010902100262243,4795000,1918,1918,chi2_ladder_then_mle,LM,173.9,
110,lm_mle,-5.937243618886479e-06,0.0004450619086453,0.0011039530666016,4795000,1918,1918,pure_mle,LM_MLE,287.1,
