stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0009420831168860111,0.004993195531811076,0.01077088776759463
1,2,0.0006135903680922483,0.003318145765119466,0.005852696985284624
2,4,0.0004886118066819711,0.00184037270218606,0.004870151425283653
3,8,6.589668519929592e-05,0.0021620046184300406,0.002078657284829542
4,16,2.818326494596901e-05,0.0022468949660976495,0.001699137826844643
5,32,6.659047921464545e-06,0.0014747824007203248,0.0010864601770985752
6,64,-1.3982327718486953e-05,0.0009758277525546561,0.0008624882288126859
