stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0017455870299494525,0.008517600375308429,0.0162044759479548
1,2,0.0012912198524808183,0.003227940547515321,0.010714770845077194
2,4,0.0008678610779780382,0.0022658526543267586,0.006277504022461792
3,8,0.0005764139828189074,0.0018860479646947675,0.003560451499287075
4,16,0.0003868875888144163,0.0009211549042261627,0.002967519590416556
5,32,2.64093859681791e-05,0.001206074578650948,0.001164909603395754
6,64,2.335494138944183e-05,0.0010865735142658447,0.0007606285509026195
