sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,41345.69633365482,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,6786.018428817315,0.0066912989875452245,0.004460865991696816,0.007633304035293218,0.03320555093654187
2,2,2,1,6786.018428817315,0.0066912989875452245,0.004460865991696816,0.007633304035293218,0.03320555093654187
3,3,3,1,6786.018428817315,0.0066912989875452245,0.004460865991696816,0.007633304035293218,0.03320555093654187
4,4,4,4,4106.56574819277,0.005077371610478332,0.003384914406985555,0.026571294385300984,0.027948325744515876
5,5,5,4,4106.56574819277,0.005077371610478332,0.003384914406985555,0.026571294385300984,0.027948325744515876
6,6,6,6,4423.656274584427,0.0031320857636981947,0.0020880571757987965,0.0032253396564687633,0.022167278461051022
7,7,7,7,1690.841593076721,0.0014644079190131165,0.0009762719460087443,0.008911579656883028,0.010116282044628352
8,8,8,7,1690.841593076721,0.0014644079190131165,0.0009762719460087443,0.008911579656883028,0.010116282044628352
9,9,9,9,1560.757822683835,0.000962302682490479,0.0006415351216603193,0.0032351341515517787,0.0066140865198699925
10,10,10,10,1293.5369935262636,0.0007820357945444723,0.0005213571963629815,0.004000120097533636,0.0048581353493066404
11,11,11,10,1380.5368542025592,0.0007820357945444723,0.0005213571963629815,0.004000120097533636,0.0048581353493066404
12,12,12,10,1380.5368542025592,0.0007820357945444723,0.0005213571963629815,0.004000120097533636,0.0048581353493066404
13,13,13,10,1380.5368542025592,0.0007820357945444723,0.0005213571963629815,0.004000120097533636,0.0048581353493066404
14,14,14,14,1159.851144129557,0.0004314846266212369,0.0002876564177474913,0.004474801759489,0.002978982096211195
15,15,15,14,1159.851144129557,0.0004314846266212369,0.0002876564177474913,0.004474801759489,0.002978982096211195
16,16,16,16,1113.2888399200604,0.0003780259683035525,0.00025201731220236834,0.004059938276033405,0.002618204788059725
17,17,17,16,1113.2888399200604,0.0003780259683035525,0.00025201731220236834,0.004059938276033405,0.002618204788059725
18,18,18,18,1078.9704973884964,0.0003811648512492549,0.00025410990083283663,0.0036888749291205743,0.0022668429287647394
19,19,19,18,1078.9704973884964,0.0003811648512492549,0.00025410990083283663,0.0036888749291205743,0.0022668429287647394
20,20,20,18,1078.9704973884964,0.0003811648512492549,0.00025410990083283663,0.0036888749291205743,0.0022668429287647394
21,21,21,21,1028.2043548755094,0.00036551117361866003,0.00024367411574577336,0.003823351984623042,0.0021239048113153337
22,22,22,21,1028.2043548755094,0.00036551117361866003,0.00024367411574577336,0.003823351984623042,0.0021239048113153337
23,23,23,23,1019.5914776169167,0.0003408109049563568,0.0002272072699709045,0.003803520752683936,0.002077797812434809
24,24,24,23,1019.5914776169167,0.0003408109049563568,0.0002272072699709045,0.003803520752683936,0.002077797812434809
25,25,25,23,1019.5914776169167,0.0003408109049563568,0.0002272072699709045,0.003803520752683936,0.002077797812434809
26,26,26,26,1000.8930189490676,0.0003163135035122444,0.00021087566900816296,0.004283889947470448,0.0020926272064655466
27,27,27,26,1000.8930189490676,0.0003163135035122444,0.00021087566900816296,0.004283889947470448,0.0020926272064655466
28,28,28,26,1000.8930189490676,0.0003163135035122444,0.00021087566900816296,0.004283889947470448,0.0020926272064655466
29,29,29,29,998.3632615988421,0.0003271247022105517,0.00021808313480703445,0.004349368440077469,0.0020877423456806795
30,30,30,29,998.3632615988421,0.0003271247022105517,0.00021808313480703445,0.004349368440077469,0.0020877423456806795
31,31,31,31,995.7285344216866,0.0002738006836865148,0.00018253378912434318,0.004322633047008158,0.001905136859990788
32,32,32,31,995.7285344216866,0.0002738006836865148,0.00018253378912434318,0.004322633047008158,0.001905136859990788
33,33,33,33,995.0186664944109,0.00022567765953046548,0.00015045177302031032,0.004266845450851568,0.0018150931048749304
34,34,34,33,995.0186664944109,0.00022567765953046548,0.00015045177302031032,0.004266845450851568,0.0018150931048749304
35,35,35,35,994.8537275332819,0.00022036008612888458,0.00014690672408592304,0.004268606149555937,0.0018202484248723764
36,36,36,35,999.0919423935434,0.00022036008612888458,0.00014690672408592304,0.004268606149555937,0.0018202484248723764
37,37,37,37,997.6247232274383,0.00018982747437926162,0.00012655164958617443,0.003926871218402238,0.0017142712321524664
38,38,38,37,997.6247232274383,0.00018982747437926162,0.00012655164958617443,0.003926871218402238,0.0017142712321524664
39,39,39,39,997.1669226138364,0.00018792628665667555,0.00012528419110445035,0.003878151442793305,0.0016909829384942508
40,40,40,39,997.1669226138364,0.00018792628665667555,0.00012528419110445035,0.003878151442793305,0.0016909829384942508
41,41,41,41,999.1986663990963,0.00017628896799470883,0.00011752597866313923,0.0035320738648469997,0.001761487618803305
42,42,42,41,999.1986663990963,0.00017628896799470883,0.00011752597866313923,0.0035320738648469997,0.001761487618803305
43,43,43,43,998.4222318605305,0.00016652443381887094,0.00011101628921258064,0.0035089272746778,0.0017367617245870712
44,44,44,43,998.4222318605305,0.00016652443381887094,0.00011101628921258064,0.0035089272746778,0.0017367617245870712
45,45,45,43,998.4222318605305,0.00016652443381887094,0.00011101628921258064,0.0035089272746778,0.0017367617245870712
46,46,46,46,997.5250779874868,0.00014331271049866645,9.554180699911097e-05,0.0032236487075566274,0.0015204504113784923
47,47,47,46,997.5250779874868,0.00014331271049866645,9.554180699911097e-05,0.0032236487075566274,0.0015204504113784923
48,48,48,48,997.2996446157947,0.0001286874807326921,8.579165382179473e-05,0.0032580074600539674,0.0014630228204700886
49,49,49,48,997.2996446157947,0.0001286874807326921,8.579165382179473e-05,0.0032580074600539674,0.0014630228204700886
50,50,50,50,997.0623621944862,0.00012067170227547663,8.044780151698441e-05,0.003259913616204946,0.0014440985184237076
51,51,51,50,997.3364533273973,0.00012067170227547663,8.044780151698441e-05,0.003259913616204946,0.0014440985184237076
52,52,52,52,996.5690735190785,0.00010090660114167593,6.727106742778396e-05,0.003021127361527969,0.0013457754470126279
53,53,53,52,996.5690735190785,0.00010090660114167593,6.727106742778396e-05,0.003021127361527969,0.0013457754470126279
54,54,54,52,996.5690735190785,0.00010090660114167593,6.727106742778396e-05,0.003021127361527969,0.0013457754470126279
55,55,55,55,996.4009628183728,9.603924676537812e-05,6.402616451025209e-05,0.00301854891246209,0.0013254498256470497
56,56,56,56,1001.8654718559787,8.932502379979668e-05,5.955001586653112e-05,0.002669007269619271,0.001262259231442821
57,57,57,56,1001.8654718559787,8.932502379979668e-05,5.955001586653112e-05,0.002669007269619271,0.001262259231442821
58,58,58,58,1001.4936040646985,8.460920328642874e-05,5.640613552428582e-05,0.0026491932054636402,0.0012515235615272074
59,59,59,58,1001.4936040646985,8.460920328642874e-05,5.640613552428582e-05,0.0026491932054636402,0.0012515235615272074
60,60,60,58,1001.4936040646985,8.460920328642874e-05,5.640613552428582e-05,0.0026491932054636402,0.0012515235615272074
61,61,61,61,1002.0913943977283,8.221211323719557e-05,5.4808075491463715e-05,0.0028885371727985832,0.0012334545635507054
62,62,62,61,1002.0913943977283,8.221211323719557e-05,5.4808075491463715e-05,0.0028885371727985832,0.0012334545635507054
63,63,63,63,1001.9346487764305,8.096935609266942e-05,5.397957072844628e-05,0.002987821731329499,0.0012335039559808441
64,64,64,64,1001.8450639739922,7.946979703349344e-05,5.2979864688995626e-05,0.003016099183209074,0.0012303117616113903
65,65,65,64,1001.8450639739922,7.946979703349344e-05,5.2979864688995626e-05,0.003016099183209074,0.0012303117616113903
66,66,66,66,1003.0542260580053,7.414733034047383e-05,4.943155356031588e-05,0.0031461426178355074,0.0012353776700086503
67,67,67,66,1003.0542260580053,7.414733034047383e-05,4.943155356031588e-05,0.0031461426178355074,0.0012353776700086503
68,68,68,68,1002.722663233314,7.275205743281776e-05,4.850137162187851e-05,0.003105202166284122,0.0012313626365826355
69,69,69,68,1002.722663233314,7.275205743281776e-05,4.850137162187851e-05,0.003105202166284122,0.0012313626365826355
70,70,70,68,1002.722663233314,7.275205743281776e-05,4.850137162187851e-05,0.003105202166284122,0.0012313626365826355
71,71,71,71,1001.0844120479476,7.63933507383352e-05,5.092890049222347e-05,0.0036067628895448955,0.0012015952421117275
72,72,72,71,1001.0844120479476,7.63933507383352e-05,5.092890049222347e-05,0.0036067628895448955,0.0012015952421117275
73,73,73,73,1000.8731522231275,7.805681497127792e-05,5.203787664751862e-05,0.0036161753785243235,0.0012084897539249976
74,74,74,73,1000.8731522231275,7.805681497127792e-05,5.203787664751862e-05,0.0036161753785243235,0.0012084897539249976
75,75,75,75,1000.7470054242356,8.075915317429239e-05,5.383943544952825e-05,0.0036417835419124828,0.0012230756301294535
76,76,76,76,1006.6510870475277,7.195939804394147e-05,4.797293202929431e-05,0.004128049963691797,0.001127066548614385
77,77,77,76,1006.6510870475277,7.195939804394147e-05,4.797293202929431e-05,0.004128049963691797,0.001127066548614385
78,78,78,78,1006.4641969970202,6.780277560844428e-05,4.520185040562952e-05,0.004079101632887341,0.0011108687295398167
79,79,79,78,1006.4641969970202,6.780277560844428e-05,4.520185040562952e-05,0.004079101632887341,0.0011108687295398167
80,80,80,78,1006.4641969970202,6.780277560844428e-05,4.520185040562952e-05,0.004079101632887341,0.0011108687295398167
