reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0014319291789484376,0.0010125055198439811
truth,povm,Mdefault,,0.003927284880667792
truth,povm_effect,Mdefault:0,0.005564909987318332,
truth,povm_effect,Mdefault:1,0.005564195659454149,
ideal,prep,rho0,0.0057030682184016565,0.004032511277389664
ideal,povm,Mdefault,,0.0010226626737559284
ideal,povm_effect,Mdefault:0,0.0014453789513715328,
ideal,povm_effect,Mdefault:1,0.001449234614871521,
