stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.002881215038339352,0.00908082766355247,0.026836136203445833
1,2,0.0013147137453938529,0.005688536429100198,0.016278198057075803
2,4,0.0011289214748844978,0.00425746045481282,0.011901906079791018
3,8,0.0006644217356768511,0.0018887278823112872,0.006476310773757787
4,16,0.0005094678600215397,0.002157386725085393,0.004421351218299135
5,32,4.929492386687717e-05,0.0016048698783845208,0.0015312819235067986
6,64,6.844318968665664e-05,0.0011572268882515972,0.0011531802302394143
