stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.00070579512742594,0.012545088322856562,0.024675990891673584
1,2,0.000745781306511456,0.006109149999414559,0.010008242171218975
2,4,0.0007356907410772939,0.004214275245396612,0.008819406876881333
3,8,0.0009601640258266042,0.002910640145562592,0.005127218148024208
4,16,0.00011938170817532567,0.002133576023182204,0.002596317558936051
5,32,3.0016643913666208e-05,0.0018826527870444707,0.0018021964554754068
6,64,1.4903211554589957e-05,0.001843348743766604,0.0012220692963888064
