stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.002420269719985879,0.009273962911058628,0.02615798017210326
1,2,0.0017943573446740357,0.003876417218756739,0.011256285797226847
2,4,0.0015841052408919198,0.004552188698077603,0.011197124491071147
3,8,0.000762795102167757,0.002971925185858426,0.004848127342134552
4,16,0.00037041034302537357,0.0019131608903674398,0.0022276514201815083
5,32,0.0001029666720889777,0.0011623047336553173,0.001656338464273303
6,64,1.2187710789979267e-05,0.0011006449003532575,0.0006730403140172455
