seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
109,fixed_fpr,0.0001378891654875,0.0028261587776227,0.0037741493481876,200500,802,1918,poisson_logl,14.625028123179723,1899.7,
109,fixed_no_fpr,0.0002459313251071,0.0020355968146386,0.0054788745879338,199472,1918,1918,poisson_logl,0.6857600704975729,1816.2,
109,lm,0.0002239035624109,0.002860699479473,0.0046908252479118,201390,1918,1918,chi2_ladder_then_mle,LM,36.2,
109,lm_mle,0.0001146711408543,0.0026969118007433,0.0048222894824853,201390,1918,1918,pure_mle,LM_MLE,26.8,
109,adaptive_D_nofpr_f005,0.0001626404959438,0.002090589856001,0.0065595339286476,200500,1918,1918,poisson_logl,6.246713553138791,2513.6,
109,adaptive_D_nofpr_f010,0.0001792483769116,0.0015436685937168,0.0084192214874725,200500,1918,1918,poisson_logl,11.164530360161296,1601.9,
109,adaptive_D_nofpr_f020,0.0001035109748329,0.0015132941908569,0.0039378035207784,200500,1918,1918,poisson_logl,26.839616962303705,2062.9,
109,adaptive_D_nofpr_f030,5.0415517013124855e-05,0.0011843813194253,0.0026087955441547,200500,1918,1918,poisson_logl,0.1261998268860332,1726.5,
109,adaptive_D_nofpr_f040,0.0001621311290747,0.0016237426146611,0.0039786966246088,200500,1918,1918,poisson_logl,15.86129630835646,1595.7,
109,adaptive_D_nofpr_f050,6.12246416775708e-05,0.0014991748701629,0.0065084077334538,200500,1918,1918,poisson_logl,2.1517642003119164,1907.2,
109,adaptive_D_nofpr_f060,0.0002025419014989,0.0018346539102562,0.0053436185511208,200500,1918,1918,poisson_logl,0.8640133392151679,1734.5,
109,adaptive_D_nofpr_f070,0.0001310041288016,0.0017962630039632,0.0041513587036863,200500,1918,1918,poisson_logl,12.10605088916248,1747.3,
