stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0005267421291381413,0.0019759693702211607,0.010663671005839237
1,2,0.000393724312720084,0.0011693129012022396,0.006523011250681747
2,4,0.00019603345132457317,0.001921801240354749,0.003982288236299975
3,8,0.00019903700125956103,0.0017526764636893429,0.0031708917394990027
4,16,5.153191663642698e-05,0.0011211016416213214,0.0015750304125812646
5,32,6.011539413264266e-06,0.0007858049894175838,0.0007372254885708559
6,64,5.679083676574104e-06,0.0008666865423967324,0.0004361268676331643
