phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,128261.89561151009,128261.89561151009,128261.89561151009,128261.89561151009,3836,1918,3836,1918,3836,1918,3836,1918,959000.0,959000.0,500.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,48745.44654812469,48745.44654812469,48745.44654812469,48745.44654812469,3836,1918,0,0,3836,1918,7672,3836,959000.0,1918000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.1,617584.1106230298,24.30230589616482,24.30230589616482,24.30230589616482,False,-3271.9713677842396,0.1,True
trial,2,2,1,85121.33069317907,85121.33069317907,48745.44654812469,48745.44654812469,3836,1918,0,0,3836,1918,11508,5754,959000.0,2877000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.2,365647.37698277587,-0.887103204721063,-0.887103204721063,-0.887103204721063,False,-41005.24488184243,0.19999843626822342,False
trial,3,3,1,74005.3193322056,74005.3193322056,48745.44654812469,48745.44654812469,3836,1918,0,0,3836,1918,15344,7672,959000.0,3836000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.1,365647.37698277587,-0.6163323525258283,-0.6163323525258283,-0.6163323525258283,False,-40984.174659275835,0.1,False
trial,4,4,4,17903.024227319747,17903.024227319747,17903.024227319747,17903.024227319747,3836,1918,0,0,3836,1918,19180,9590,959000.0,4795000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.05,365647.37698277587,0.7649588611262635,0.7649588611262635,0.7649588611262635,False,-40319.06013271753,0.05,True
trial,5,5,4,76019.41779797449,76019.41779797449,17903.024227319747,17903.024227319747,3836,1918,0,0,3836,1918,23016,11508,959000.0,5754000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.1,621490.9716575945,-4.347109933809322,-4.347109933809322,-4.347109933809322,False,-13368.972594564228,0.1,False
trial,6,6,4,36031.66661003372,36031.66661003372,17903.024227319747,17903.024227319747,3836,1918,0,0,3836,1918,26852,13426,959000.0,6713000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.05,621490.9716575945,-1.3758575904769481,-1.3758575904769481,-1.3758575904769481,False,-13176.249132317234,0.05,False
trial,7,7,7,12731.881761758988,12731.881761758988,12731.881761758988,12731.881761758988,3836,1918,0,0,3836,1918,30688,15344,959000.0,7672000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.025,621490.9716575945,0.4192085718038831,0.4192085718038831,0.4192085718038831,False,-12335.488378276665,0.025,True
trial,8,8,8,10566.234191506135,10566.234191506135,10566.234191506135,10566.234191506135,3836,1918,0,0,3836,1918,34524,17262,959000.0,8631000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.05,314941.53187302843,0.19561887512177742,0.19561887512177742,0.19561887512177742,False,-11070.74953224573,0.049293807297557966,True
trial,9,9,9,9653.167222349395,9653.167222349395,9653.167222349395,9653.167222349395,3836,1918,0,0,3836,1918,38360,19180,959000.0,9590000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.1,352000.0870880164,0.10011939878202028,0.10011939878202028,0.10011939878202028,False,-9119.780784387922,0.09912760733635155,True
trial,10,10,10,3731.031990830108,3731.031990830108,3731.031990830108,3731.031990830108,3836,1918,0,0,3836,1918,42196,21098,959000.0,10549000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.2,166500.2415185371,0.7873898974256722,0.7873898974256722,0.7873898974256722,False,-7521.223285797012,0.10096796188655367,True
trial,11,11,11,2750.2267819280614,2750.2267819280614,2750.2267819280614,2750.2267819280614,3836,1918,0,0,3836,1918,46032,23016,959000.0,11508000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.1,137840.31229033304,0.36319441589878715,0.36319441589878715,0.36319441589878715,False,-2700.4963897224993,0.04966215800983947,True
trial,12,12,11,5667.408873492087,5667.408873492087,2750.2267819280614,2750.2267819280614,3836,1918,0,0,3836,1918,49868,24934,959000.0,12467000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.05,85004.0765579852,-1.6526139332011138,-1.6526139332011138,-1.6526139332011138,False,-1765.1927246634323,0.05,False
trial,13,13,13,2353.5779781264473,2353.5779781264473,2353.5779781264473,2353.5779781264473,3836,1918,0,0,3836,1918,53704,26852,959000.0,13426000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.025,85004.0765579852,0.22477215385366905,0.22477215385366905,0.22477215385366905,False,-1764.6705652864814,0.025,True
trial,14,14,13,4805.658538439865,4805.658538439865,2353.5779781264473,2353.5779781264473,3836,1918,0,0,3836,1918,57540,28770,959000.0,14385000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.05,108030.8638840712,-1.74577490191608,-1.74577490191608,-1.74577490191608,False,-1404.5800278272588,0.047112044878844975,False
trial,15,15,13,3179.23688949413,3179.23688949413,2353.5779781264473,2353.5779781264473,3836,1918,0,0,3836,1918,61376,30688,959000.0,15344000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.025,108030.8638840712,-0.5878802983084654,-0.5878802983084654,-0.5878802983084654,False,-1404.4677355975161,0.025,False
trial,16,16,16,1517.7691092754935,1517.7691092754935,1517.7691092754935,1517.7691092754935,3836,1918,0,0,3836,1918,65212,32606,959000.0,16303000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.0125,108030.8638840712,0.6031461951164244,0.6031461951164244,0.6031461951164244,False,-1385.7483900559446,0.0125,True
trial,17,17,16,4550.747310070708,4550.747310070708,1517.7691092754935,1517.7691092754935,3836,1918,0,0,3836,1918,69048,34524,959000.0,17262000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.025,56889.25695769041,-5.185664009754141,-5.185664009754141,-5.185664009754141,False,-584.8774997937077,0.025,False
trial,18,18,18,1299.614044546182,1299.614044546182,1299.614044546182,1299.614044546182,3836,1918,0,0,3836,1918,72884,36442,959000.0,18221000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.0125,56889.25695769041,0.3741296183988353,0.3741296183988353,0.3741296183988353,False,-583.1002251651474,0.0125,True
trial,19,19,18,3679.961258802472,3679.961258802472,1299.614044546182,1299.614044546182,3836,1918,0,0,3836,1918,76720,38360,959000.0,19180000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.025,61014.345875410596,-6.446608257868479,-6.446608257868479,-6.446608257868479,False,-369.2402452640008,0.025,False
trial,20,20,18,1468.3484160123194,1468.3484160123194,1299.614044546182,1299.614044546182,3836,1918,0,0,3836,1918,80556,40278,959000.0,20139000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.0125,61014.345875410596,-0.4589102115304273,-0.4589102115304273,-0.4589102115304273,False,-367.68493536768847,0.0125,False
trial,21,21,21,1038.4118688961569,1038.4118688961569,1038.4118688961569,1038.4118688961569,3836,1918,0,0,3836,1918,84392,42196,959000.0,21098000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.00625,61014.345875410596,0.7247124503289452,0.7247124503289452,0.7247124503289452,False,-360.42181355027924,0.00625,True
trial,22,22,21,1384.9257699346394,1384.9257699346394,1038.4118688961569,1038.4118688961569,3836,1918,0,0,3836,1918,88228,44114,959000.0,22057000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.0125,22688.435988708465,-3.2054336449389433,-3.2054336449389433,-3.2054336449389433,False,-108.10203530046336,0.0125,False
trial,23,23,23,1022.5253590511047,1022.5253590511047,1022.5253590511047,1022.5253590511047,3836,1918,0,0,3836,1918,92064,46032,959000.0,23016000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.00625,22688.435988708465,0.1481634892855554,0.1481634892855554,0.1481634892855554,False,-107.22283824211308,0.00625,True
trial,24,24,23,1418.975055095362,1418.975055095362,1022.5253590511047,1022.5253590511047,3836,1918,0,0,3836,1918,95900,47950,959000.0,23975000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.0125,23460.13456806307,-4.340582766658654,-4.340582766658654,-4.340582766658654,False,-91.33559186787286,0.0125,False
trial,25,25,23,1024.5775404470548,1024.5775404470548,1022.5253590511047,1022.5253590511047,3836,1918,0,0,3836,1918,99736,49868,959000.0,24934000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.00625,23460.13456806307,-0.022694581780953984,-0.022694581780953984,-0.022694581780953984,False,-90.4260504008223,0.00625,False
trial,26,26,26,955.4821688461228,955.4821688461228,955.4821688461228,955.4821688461228,3836,1918,0,0,3836,1918,103572,51786,959000.0,25893000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.003125,23460.13456806307,0.8050266074756102,0.8050266074756102,0.8050266074756102,False,-83.28071343531722,0.003125,True
trial,27,27,26,1026.899855172368,1026.899855172368,955.4821688461228,955.4821688461228,3836,1918,0,0,3836,1918,107408,53704,959000.0,26852000.0,500.0,False,True,3836,1918,0,0,3836,1918,0.00625,7412.99693920825,-3.306765335536496,-3.306765335536496,-3.306765335536496,False,-21.597446168540486,0.00625,False
