sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,166794.68013044394,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.004937894532976495,-0.003850330725303386,0.008134373632380808,0.004513942584111835,0.015113464757287321
1,1,1,1,25394.332846863894,0.00666168853975832,0.004441125693172213,0.0076611925624371436,0.0055334947616773045,0.012607636022047432,0.0175627765026262,0.015860219047351326,0.033569795631277655
2,2,2,1,25394.332846863894,0.00666168853975832,0.004441125693172213,0.0076611925624371436,0.0055334947616773045,0.012607636022047432,0.0175627765026262,0.015860219047351326,0.033569795631277655
3,3,3,1,25394.332846863894,0.00666168853975832,0.004441125693172213,0.0076611925624371436,0.0055334947616773045,0.012607636022047432,0.0175627765026262,0.015860219047351326,0.033569795631277655
4,4,4,4,8803.862194039537,0.0020335143569681358,0.0013556762379787572,0.019078534083528772,0.014017600089207823,0.0037096515292130774,0.009289530744415197,0.004801078625629326,0.019607786562643188
5,5,5,4,8803.862194039537,0.0020335143569681358,0.0013556762379787572,0.019078534083528772,0.014017600089207823,0.0037096515292130774,0.009289530744415197,0.004801078625629326,0.019607786562643188
6,6,6,4,8803.862194039537,0.0020335143569681358,0.0013556762379787572,0.019078534083528772,0.014017600089207823,0.0037096515292130774,0.009289530744415197,0.004801078625629326,0.019607786562643188
7,7,7,7,4458.970828506992,0.0009588308162005454,0.0006392205441336969,0.006596654680454121,0.005223691752858614,0.0023925493314365803,0.005703298054086452,0.003236528720491634,0.010672382731758193
8,8,8,8,4379.662001347464,0.00106399562124751,0.0007093304141650067,0.004144000613002574,0.0025967242444348833,0.0026314534849345497,0.00384960289421327,0.0034965967727813296,0.00801039870495458
9,9,9,9,1432.1328008996952,0.00021945192395605995,0.0001463012826373733,0.003078131473856852,0.0022653493071551636,0.0009604270605043583,0.0012633768604950572,0.0011412890473274373,0.002713110926977766
10,10,10,9,1432.1328008996952,0.00021945192395605995,0.0001463012826373733,0.003078131473856852,0.0022653493071551636,0.0009604270605043583,0.0012633768604950572,0.0011412890473274373,0.002713110926977766
11,11,11,9,1432.1328008996952,0.00021945192395605995,0.0001463012826373733,0.003078131473856852,0.0022653493071551636,0.0009604270605043583,0.0012633768604950572,0.0011412890473274373,0.002713110926977766
12,12,12,12,1077.4534271205891,0.00022956376574737036,0.0001530425104982469,0.002066948991114532,0.0013955608801621208,0.0004369005416425195,0.0006037100544136942,0.0006506653230036602,0.00160647533909431
13,13,13,12,1077.4534271205891,0.00022956376574737036,0.0001530425104982469,0.002066948991114532,0.0013955608801621208,0.0004369005416425195,0.0006037100544136942,0.0006506653230036602,0.00160647533909431
14,14,14,14,987.1080776031263,0.00017328577477132567,0.00011552384984755046,0.002047647679817762,0.0014662971518562165,0.00014852183673021851,0.000285699315673902,0.00025564627905640125,0.001164962078632852
15,15,15,14,987.1080776031263,0.00017328577477132567,0.00011552384984755046,0.002047647679817762,0.0014662971518562165,0.00014852183673021851,0.000285699315673902,0.00025564627905640125,0.001164962078632852
16,16,16,16,986.9156561854365,0.0001703537439103897,0.00011356916260692648,0.0020719194938538426,0.001488468594139633,0.0001058411555578953,0.0002941578232905528,0.0002620090389739496,0.0012890585245870785
17,17,17,17,915.6091940807823,7.578398478466641e-05,5.052265652311094e-05,0.0021060052712576337,0.0015248043760727637,1.5782099406523586e-05,0.00018770669234332698,0.00012543937435909036,0.0010605168271012261
18,18,18,17,915.6091940807823,7.578398478466641e-05,5.052265652311094e-05,0.0021060052712576337,0.0015248043760727637,1.5782099406523586e-05,0.00018770669234332698,0.00012543937435909036,0.0010605168271012261
19,19,19,17,915.6091940807823,7.578398478466641e-05,5.052265652311094e-05,0.0021060052712576337,0.0015248043760727637,1.5782099406523586e-05,0.00018770669234332698,0.00012543937435909036,0.0010605168271012261
20,20,20,20,911.1829160348946,5.8295264102919964e-05,3.886350940194664e-05,0.00210377294121228,0.0014971230421128592,4.562154425152842e-06,0.00017668307626314116,9.902744501323613e-05,0.001032750269091184
21,21,21,20,911.1829160348946,5.8295264102919964e-05,3.886350940194664e-05,0.00210377294121228,0.0014971230421128592,4.562154425152842e-06,0.00017668307626314116,9.902744501323613e-05,0.001032750269091184
22,22,22,20,911.1829160348946,5.8295264102919964e-05,3.886350940194664e-05,0.00210377294121228,0.0014971230421128592,4.562154425152842e-06,0.00017668307626314116,9.902744501323613e-05,0.001032750269091184
23,23,23,23,909.6085904841333,5.147310904607405e-05,3.4315406030716034e-05,0.0021151904065269916,0.0015072218668143364,-3.054517703562909e-06,0.0001768396270392892,8.981290529694319e-05,0.0010395824084740038
