phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,17367.95951537945,380794.7901615624,17367.95951537945,380794.7901615624,334,167,334,167,334,167,334,167,167000.0,167000.0,1000.0,True,True,334,167,334,167,334,167,0.1,,,,,False,,,True
trial,1,1,1,12883.248737349499,193821.75766283678,12883.248737349499,193821.75766283678,334,167,0,0,334,167,668,334,167000.0,334000.0,1000.0,True,True,334,167,334,167,334,167,0.1,28617.60306266708,17.632246032073805,17.632246032073805,735.1097258112735,False,-254.34710755918857,0.1,True
trial,2,2,1,50508.17213475053,241783.69505807813,38968.95114516788,193821.75766283678,716,358,382,191,716,358,1384,692,358000.0,692000.0,1000.0,True,True,682,341,382,191,716,358,0.2,277325.397425662,-0.41451155825072616,-0.41451155825072616,-1.7228873096696198,False,-27838.116356222108,0.2,False
trial,3,3,3,22172.39048193796,123433.98974998524,22172.39048193796,123433.98974998524,716,358,0,0,716,358,2100,1050,358000.0,1050000.0,1000.0,True,True,682,341,382,191,716,358,0.1,277325.397425662,0.6373035508742276,0.6373035508742276,2.6706880848037384,False,-26355.667782156655,0.1,True
trial,4,4,3,40696.93466745089,181335.05970636336,25450.09094514659,123433.98974998524,832,416,116,58,832,416,2932,1466,416000.0,1466000.0,1000.0,True,True,508,254,116,58,832,416,0.2,464435.6847628641,-1.0704989820186186,-1.0704989820186186,-4.065302798074716,False,-14242.744718499063,0.2,False
trial,5,5,3,28122.328465945116,130651.38230356057,25450.09094514659,123433.98974998524,832,416,0,0,832,416,3764,1882,416000.0,1882000.0,1000.0,True,True,508,254,116,58,832,416,0.1,464435.6847628641,-0.19454704397453118,-0.19454704397453118,-0.5254481967165441,False,-13735.688120495728,0.1,False
trial,6,6,6,15360.503131178179,73270.90721883836,15360.503131178179,73270.90721883836,832,416,0,0,832,416,4596,2298,416000.0,2298000.0,1000.0,True,True,508,254,116,58,832,416,0.05,464435.6847628641,0.9217321868659553,0.9217321868659553,4.582637924748447,False,-10946.333390260254,0.05,True
trial,7,7,6,28303.091845380863,105640.81639812412,21385.680503418524,73270.90721883836,1032,516,200,100,1032,516,5628,2814,516000.0,2814000.0,1000.0,True,True,686,343,200,100,1032,516,0.1,246883.63227635017,-0.3916594390698104,-0.3916594390698104,-1.8327637095964957,False,-17661.801687688578,0.1,False
trial,8,8,8,17100.72775087073,63379.09306384406,17100.72775087073,63379.09306384406,1032,516,0,0,1032,516,6660,3330,516000.0,3330000.0,1000.0,True,True,686,343,200,100,1032,516,0.05,246883.63227635017,0.2638752293429227,0.2638752293429227,0.6091560116303931,False,-16238.556241970042,0.05,True
trial,9,9,8,34285.2817189978,116978.89316181472,18780.204611429257,63379.09306384406,1150,575,118,59,1150,575,7810,3905,575000.0,3905000.0,1000.0,True,True,640,320,118,59,1150,575,0.1,245888.92777042155,-0.9836230632687457,-0.9836230632687457,-3.4003055384499152,False,-15763.230536749059,0.1,False
