stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0031998232675066185,0.012161309990303015,0.029611995262924892
1,2,0.002447663275818579,0.006778275383112532,0.018501729509458956
2,4,0.0011486669531571847,0.0062401326940750975,0.01175544927620806
3,8,0.0005914699520493671,0.0032639643246918995,0.004654062962777385
4,16,0.0005476720650101352,0.003278579059625428,0.003521636076382325
5,32,6.0020016879186455e-05,0.0021137676950090975,0.0015276125197448815
6,64,5.3899570002569064e-05,0.001750902867409646,0.0011683042768202271
