data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_spam_tracedist_to_ideal,mean_gate_eigenvalue_nonunitarity_excess_to_ideal,mean_gate_eigenvalue_diamondnorm_to_ideal,mean_gate_eigenvalue_nonunitary_diamondnorm_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,adaptive_no_fpr,218.48002720895195,299,72,1918,3836,poisson_logl,971.2422052412912,1.0196768558963687,0.00039628597250795927,0.9996037140274923,0,0,-644599.1636174251,-643627.9214121843,1942.4844104817603,1918,13,1905,0.6072789076667133,True,1.170532653060885e-05,7.803551020405901e-06,0.0013806728480139023,0.001121898468072363,5.003809691074557e-06,0.00012253276034669022,8.105541247006853e-05,0.0006188566916492268,0.003875070361327365,0.00258338024088491,0.006661783630883375,0.004531103386319714,0.003827879624088218,0.008157658150914167,0.0045000841229651395,0.015185455408124304,1918,1918,1252500,1252500,131,653.0239833159541,25419
