seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
107,adaptive_D_nofpr_f005,-1.9328674973062565e-06,0.0003806811095534,0.0018194627311107,1918000,1918,1918,poisson_logl,223.7920528917188,1606.8,
107,adaptive_D_nofpr_f010,7.829797781022663e-06,0.0004362031595937,0.0008548643840939,1918000,1918,1918,poisson_logl,0.6967095176938807,1689.8,
107,adaptive_D_nofpr_f020,-3.7764440990462056e-06,0.0004667917790211,0.0012911500813118,1918000,1918,1918,poisson_logl,89.50712558081217,1590.3,
107,adaptive_D_nofpr_f030,3.571360113696631e-06,0.0002836026230894,0.0008806488044403,1918000,1918,1918,poisson_logl,5.134399696056772,1745.1,
107,adaptive_D_nofpr_f040,1.263689377112298e-06,0.0004578578182868,0.0010312822457175,1918000,1918,1918,poisson_logl,219.83715265938048,1719.5,
107,adaptive_D_nofpr_f050,-2.3672864206403244e-06,0.0004964782620731,0.001155802219753,1918000,1918,1918,poisson_logl,0.1041437172594566,1779.3,
107,adaptive_D_nofpr_f060,-1.6749729056519946e-07,0.0004150173989719,0.0010200065810109,1918000,1918,1918,poisson_logl,0.6728045731879245,1707.1,
107,adaptive_D_nofpr_f070,5.056593478519611e-06,0.0005319941232702,0.0003332621435347,1918000,1918,1918,poisson_logl,0.4849506335854275,1806.0,
107,fixed_no_fpr,-2.2613898003009947e-05,0.000872949212226,0.0009963287548476,1918000,1918,1918,poisson_logl,1.3957598189499179,1688.5,
107,lm,-2.131434260460585e-05,0.0008848222405415,0.0009804491688478,1918000,1918,1918,chi2_ladder_then_mle,LM,61.8,
107,lm_mle,-1.3982327718486952e-05,0.0008624882288126,0.0009758277525546,1918000,1918,1918,pure_mle,LM_MLE,97.0,
