sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,83446.30394287655,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,14826.592644443102,0.007773149956021019,0.00518209997068068,0.00868555558549358,0.0370829019238215
2,2,2,1,14826.592644443102,0.007773149956021019,0.00518209997068068,0.00868555558549358,0.0370829019238215
3,3,3,1,14826.592644443102,0.007773149956021019,0.00518209997068068,0.00868555558549358,0.0370829019238215
4,4,4,4,6016.076101774741,0.0036981000232242656,0.0024654000154828437,0.022580469728335297,0.02523181533848855
5,5,5,4,6016.076101774741,0.0036981000232242656,0.0024654000154828437,0.022580469728335297,0.02523181533848855
6,6,6,4,6016.076101774741,0.0036981000232242656,0.0024654000154828437,0.022580469728335297,0.02523181533848855
7,7,7,7,2772.506441553409,0.001186782947045384,0.0007911886313635892,0.00791312873323389,0.009573554658182146
8,8,8,7,2772.506441553409,0.001186782947045384,0.0007911886313635892,0.00791312873323389,0.009573554658182146
9,9,9,9,1698.8485849843703,0.0005013033231806574,0.00033420221545377155,0.0037068476069976562,0.005369604944371274
10,10,10,9,1698.8485849843703,0.0005013033231806574,0.00033420221545377155,0.0037068476069976562,0.005369604944371274
11,11,11,11,1321.511374492959,0.0008467911334623379,0.0005645274223082254,0.003244473241759936,0.004613037354960647
12,12,12,11,1321.511374492959,0.0008467911334623379,0.0005645274223082254,0.003244473241759936,0.004613037354960647
13,13,13,13,1274.4492846151652,0.0006547631603076864,0.0004365087735384576,0.0031407588132197025,0.0034790509046579697
14,14,14,13,1274.4492846151652,0.0006547631603076864,0.0004365087735384576,0.0031407588132197025,0.0034790509046579697
15,15,15,15,1193.68295231806,0.0006945793653706789,0.00046305291024711925,0.0031276905740594534,0.003678822134929403
16,16,16,16,967.1111619686493,0.00034715161917636683,0.00023143441278424456,0.0031080566887833256,0.002272206257879617
17,17,17,16,967.1111619686493,0.00034715161917636683,0.00023143441278424456,0.0031080566887833256,0.002272206257879617
18,18,18,16,967.1111619686493,0.00034715161917636683,0.00023143441278424456,0.0031080566887833256,0.002272206257879617
19,19,19,19,949.9458962096242,0.00028790018758095837,0.00019193345838730558,0.0031370388067485447,0.002197416733945802
20,20,20,19,949.9458962096242,0.00028790018758095837,0.00019193345838730558,0.0031370388067485447,0.002197416733945802
21,21,21,19,949.9458962096242,0.00028790018758095837,0.00019193345838730558,0.0031370388067485447,0.002197416733945802
22,22,22,22,944.0536527081509,0.00025627909713618613,0.00017085273142412408,0.003116201920427326,0.002163413160972704
23,23,23,22,944.0536527081509,0.00025627909713618613,0.00017085273142412408,0.003116201920427326,0.002163413160972704
24,24,24,22,944.0536527081509,0.00025627909713618613,0.00017085273142412408,0.003116201920427326,0.002163413160972704
25,25,25,25,943.5538595733162,0.0002504864745212776,0.00016699098301418508,0.003104150811877171,0.002154310771811072
26,26,26,25,943.5538595733162,0.0002504864745212776,0.00016699098301418508,0.003104150811877171,0.002154310771811072
27,27,27,25,943.5538595733162,0.0002504864745212776,0.00016699098301418508,0.003104150811877171,0.002154310771811072
28,28,28,28,943.4442829505988,0.00024945582887370144,0.00016630388591580095,0.00310829875065871,0.0021486101367511477
29,29,29,28,943.4442829505988,0.00024945582887370144,0.00016630388591580095,0.00310829875065871,0.0021486101367511477
30,30,30,28,943.4442829505988,0.00024945582887370144,0.00016630388591580095,0.00310829875065871,0.0021486101367511477
31,31,31,31,943.4103015132084,0.00024894013902002077,0.00016596009268001385,0.0031038902345318586,0.0021488056420798916
32,32,32,31,943.4103015132084,0.00024894013902002077,0.00016596009268001385,0.0031038902345318586,0.0021488056420798916
33,33,33,33,943.4061115939179,0.00024860570942936144,0.00016573713961957431,0.003101416708867079,0.0021481391719151955
34,34,34,33,943.4061115939179,0.00024860570942936144,0.00016573713961957431,0.003101416708867079,0.0021481391719151955
35,35,35,35,943.393761924133,0.00024861760537345234,0.00016574507024896823,0.0030993940146711667,0.002149589507806545
36,36,36,35,943.393761924133,0.00024861760537345234,0.00016574507024896823,0.0030993940146711667,0.002149589507806545
37,37,37,35,943.393761924133,0.00024861760537345234,0.00016574507024896823,0.0030993940146711667,0.002149589507806545
38,38,38,38,943.3846783327313,0.00024860844363411294,0.00016573896242274197,0.0031004040522376076,0.0021495710642266443
39,39,39,38,943.3846783327313,0.00024860844363411294,0.00016573896242274197,0.0031004040522376076,0.0021495710642266443
40,40,40,40,943.3845177211609,0.000248797872812484,0.000165865248541656,0.003101953483706159,0.002151512944039094
41,41,41,41,943.3818744480744,0.00024885836732868594,0.00016590557821912394,0.0031023575375701343,0.0021515285539745526
42,42,42,41,943.3818744480744,0.00024885836732868594,0.00016590557821912394,0.0031023575375701343,0.0021515285539745526
43,43,43,43,943.3816981695036,0.0002488312120411673,0.00016588747469411155,0.0031016280578231325,0.002151855059362875
44,44,44,43,943.3816981695036,0.0002488312120411673,0.00016588747469411155,0.0031016280578231325,0.002151855059362875
45,45,45,43,943.3816981695036,0.0002488312120411673,0.00016588747469411155,0.0031016280578231325,0.002151855059362875
46,46,46,46,943.380853693068,0.00024886282353425715,0.0001659085490228381,0.003101855633498967,0.0021519808829314493
47,47,47,46,943.380853693068,0.00024886282353425715,0.0001659085490228381,0.003101855633498967,0.0021519808829314493
48,48,48,48,943.3808323954438,0.0002488354336112053,0.00016589028907413686,0.0031019142628389723,0.0021520074201630294
49,49,49,49,943.3805758355845,0.0002488967396063746,0.00016593115973758307,0.003102129366154369,0.0021522202085509827
50,50,50,49,943.3805758355845,0.0002488967396063746,0.00016593115973758307,0.003102129366154369,0.0021522202085509827
51,51,51,51,943.380519888871,0.0002488958850058176,0.00016593059000387841,0.003102091977479284,0.002152215503996029
52,52,52,51,943.380519888871,0.0002488958850058176,0.00016593059000387841,0.003102091977479284,0.002152215503996029
53,53,53,53,943.3804371553292,0.00024889029278515884,0.00016592686185677258,0.003102017171437615,0.002152388257821161
54,54,54,53,943.3804371553292,0.00024889029278515884,0.00016592686185677258,0.003102017171437615,0.002152388257821161
55,55,55,55,943.3803944519598,0.00024891189488587817,0.00016594126325725211,0.003102063562239526,0.0021523963424097538
56,56,56,55,943.3803944519598,0.00024891189488587817,0.00016594126325725211,0.003102063562239526,0.0021523963424097538
57,57,57,57,943.3803370840224,0.00024891159007389696,0.00016594106004926465,0.0031020769599006907,0.0021525518848708397
58,58,58,57,943.3803370840224,0.00024891159007389696,0.00016594106004926465,0.0031020769599006907,0.0021525518848708397
59,59,59,59,943.3802982155995,0.0002489312858953152,0.00016595419059687683,0.003102093144941928,0.002152540642876629
